Time	Value
27924222	3499
27934222	3721
27944222	3714
27954222	3466
27964222	3408
27974222	3504
27984222	4095
27994222	3718
28004230	3734
28014222	3839
28024222	3455
28034222	3500
28044222	3709
28054222	3737
28064222	3445
28074222	3414
28084222	3539
28094222	3893
28104230	3696
28114222	3787
28124222	3405
28134222	3477
28144222	1299
28154222	3711
28164222	3728
28174222	3444
28184222	3420
28194222	3568
28204230	3686
28214222	3743
28224222	3673
28234222	3409
28244222	3488
28254222	3751
28264222	3721
28274222	3744
28284222	3440
28294222	3422
28304244	3398
28314222	3813
28324222	3741
28334222	3639
28344222	3406
28354222	3485
28364222	3759
28374222	3722
28384222	3747
28394222	3437
28404222	3376
28414230	3419
28424222	3828
28434222	3739
28444222	3728
28454222	3423
28464222	3479
28474222	3638
28484222	3703
28494222	3717
28504222	3421
28514230	3362
28524222	3555
28534222	3863
28544222	3749
28554222	3792
28564222	3418
28574222	3472
28584222	3479
28594222	3721
28604222	3728
28614230	3450
28624222	3414
28634222	3536
28644222	3869
28654222	3746
28664222	3803
28674222	3443
28684222	3459
28694222	3501
28704222	3706
28714230	3615
28724222	3450
28734222	3413
28744222	3535
28754222	3893
28764222	3695
28774222	3778
28784222	3730
28794222	3453
28804222	3499
28814222	3670
28824230	3616
28834222	3455
28844222	3413
28854222	3511
28864222	3925
28874222	3731
28884222	3782
28894222	3862
28904222	3466
28914222	3461
28924230	3664
28934222	3721
28944222	3454
28954222	3410
28964222	3508
28974222	4034
28984222	3733
28994222	3778
29004222	3843
29014222	3437
29024230	3392
29034222	3712
29044222	3718
29054222	3464
29064222	3407
29074222	3505
29084222	4095
29094222	3743
29104222	3767
29114222	3839
29124230	3344
29134222	3498
29144222	3715
29154222	3719
29164222	3468
29174222	3414
29184222	3503
29194222	4095
29204222	3744
29214222	3774
29224222	3835
29234230	3359
29244222	3500
29254222	3711
29264222	3718
29274222	3453
29284222	3418
29294222	3491
29304222	4000
29314222	3742
29324222	3811
29334230	3790
29344222	3445
29354222	3501
29364222	3702
29374222	3725
29384222	3445
29394222	3417
29404222	3538
29414222	3904
29424971	4095
29434230	3713
29444222	3731
29454222	3443
29464222	3504
29474222	3710
29484222	3727
29494222	3457
29504222	3424
29514222	3536
29524222	3884
29534230	3713
29544222	3792
29554222	3440
29564222	3472
29574222	2807
29584222	3713
29594222	3709
29604222	3427
29614222	3413
29624222	3565
29634222	3822
29644230	3670
29654222	3719
29664222	3397
29674222	3487
29684222	3757
29694222	3717
29704222	3696
29714222	3439
29724222	3421
29734222	3499
29744230	3942
29754222	3747
29764222	3600
29774222	3411
29784222	3497
29794222	3759
29804222	3738
29814222	3739
29824222	3425
29834561	718
29844230	3429
29854222	3808
29864222	3738
29874222	3571
29884222	3406
29894222	3504
29904222	3741
29914222	3713
29924222	3733
29934222	3422
29944230	3353
29954222	3628
29964222	3805
29974222	3728
29984222	3614
29994222	3408
30004222	3568
30014222	3738
30024222	3719
30034222	3743
30045062	3645
30054222	3430
30064222	3625
30074222	3797
30084222	3727
30094222	3329
30104222	3408
30114222	3536
30124222	3712
30134222	3722
30144222	3707
30154230	3387
30164222	3437
30174222	3648
30184222	3787
30194222	3554
30204222	3422
30214222	3421
30224222	3539
30234222	3712
30244222	3680
30254230	3711
30264222	3411
30274222	3456
30284222	3696
30294222	3791
30304222	3521
30314222	3411
30324222	3433
30334222	3542
30344222	3701
30354230	3662
30364222	3765
30374222	3418
30384222	3466
30394222	3808
30404222	3792
30414222	3509
30424222	3409
30434222	3445
30444222	3555
30454689	909
30464222	3734
30474222	3803
30484222	3414
30494222	3487
30504222	3895
30514222	3795
30524222	3488
30534222	3408
30544222	3453
30554222	3499
30564230	3654
30574222	3740
30584222	3815
30594222	3425
30604222	3514
30614222	3839
30624222	3787
30634222	3473
30644222	3397
30654222	3403
30664230	3446
30674222	3674
30684222	3744
30694222	3815
30704222	3421
30714222	3551
30724222	3871
30734222	3790
30744222	3463
30754222	3406
30764230	3373
30774222	3771
30784222	3662
30794222	3744
30804222	3793
30814222	3455
30824222	3567
30834222	3829
30844222	3825
30854222	3441
30864263	3341
30874222	3520
30884222	3753
30894222	3664
30904222	3760
30914222	3623
30924222	3489
30934222	3602
30944222	3815
30954222	3793
30964222	3417
30974230	3358
30984222	3535
30994222	3727
31004222	3664
31014222	3777
31024222	3424
31034222	3505
31044222	3628
31054222	3795
31064222	3745
31074230	3403
31084222	3414
31094222	3538
31104222	3699
31114222	3675
31124222	3782
31134222	3417
31144222	3550
31154222	3504
31164222	3805
31174230	3692
31184222	3409
31194222	3434
31204222	3579
31214222	3691
31224222	3695
31234222	3809
31244222	3430
31254222	3573
31264222	3824
31274226	822
31284226	3751
31294222	3407
31304222	3430
31314222	3678
31324222	3681
31334222	3659
31344222	3796
31354222	3425
31364222	3571
31374230	3760
31384230	3714
31394222	3811
31404222	3406
31414222	3447
31424222	3774
31434222	3678
31444222	3716
31454222	3753
31464222	3437
31474222	3547
31484230	2183
31494222	3771
31504222	3826
31514222	3408
31524222	3458
31534222	3755
31544222	3681
31554222	3603
31564222	3627
31574222	3439
31584230	3440
31594222	3766
31604222	3774
31614222	3839
31624222	3412
31634222	3479
31644222	3742
31654222	3667
31664222	3534
31674222	3504
31684230	3387
31694222	3682
31704222	3761
31714222	3767
31724222	3839
31734222	3413
31744222	3485
31754222	3728
31764222	3706
31774222	3475
31784222	3391
31794230	3393
31804222	3831
31814222	3743
31824222	3783
31834222	3843
31844222	3437
31854222	3497
31864222	3713
31874222	3719
31884222	3455
31894230	3572
31904222	3520
31914222	4014
31924222	3743
31934222	3785
31944222	3814
31954222	3455
31964222	3484
31974222	3707
31984975	4095
31994230	3462
32004222	3430
32014222	3559
32024222	3859
32034222	3743
32044222	3773
32054222	3401
32064222	3485
32074222	3531
32084222	3713
32094230	3617
32104222	3440
32114222	3427
32124222	3575
32134222	3811
32144222	3746
32154222	3579
32164222	3409
32174222	3504
32184222	3747
32194222	3722
32204230	3664
32214222	3433
32224222	3428
32234222	3615
32244222	3802
32254222	3747
32264222	3538
32274222	3413
32284222	3532
32294222	3697
32304230	3644
32314222	3755
32324222	3414
32334222	3440
32344222	3642
32354222	3802
32364222	3559
32374222	3435
32384222	3426
32394578	723
32404230	3698
32414222	3741
32424222	3767
32434222	3411
32444222	3455
32454222	3701
32464222	3792
32474222	3515
32484222	3412
32494222	3440
32504230	3413
32514222	3697
32524222	3729
32534222	3801
32544222	3416
32554222	3481
32564222	3920
32574234	3748
