Time	Value
31754682	4058
31764682	3995
31774682	4031
31784682	3943
31794682	4012
31804682	3942
31814682	4054
31824682	3971
31834690	688
31844682	3853
31854682	3839
31864682	3809
31874682	3788
31884682	3776
31894682	3779
31904682	3785
31914682	3798
31925221	4095
31934690	720
31944682	3861
31954682	3967
31964682	4013
31974682	3949
31984682	4026
31994682	3981
32004682	3901
32014682	3824
32024682	3839
32034690	691
32044682	3793
32054682	3779
32064682	3797
32074682	3779
32084682	3951
32094682	3861
32104682	4016
32114682	4033
32124682	3969
32134682	4009
32144686	721
32154682	4033
32164682	3942
32174682	3913
32184682	3875
32194682	3824
32204682	3806
32214682	3824
32224682	3781
32234690	3775
32244690	723
32254682	4064
32264682	4080
32274682	4010
32284682	4031
32294682	3967
32304682	4009
32314682	3927
32324682	4019
32334812	667
32344690	673
32354682	3870
32364682	3870
32374682	3824
32384682	3799
32394682	3790
32404682	3776
32414682	3779
32424682	3807
32434682	3797
32444690	715
32454682	3845
32464682	3971
32474682	4018
32484682	3947
32494682	4013
32504682	3980
32514682	3867
32524682	3777
32534682	3861
32545303	3856
32554682	3795
32564682	3787
32574682	3785
32584682	3781
32594682	3775
32604682	3938
32614682	4028
32624682	4048
32634682	4001
32644682	4016
32654690	684
32664682	4078
32674682	3957
32684682	4075
32694682	4006
32704682	3888
32714682	3838
32724682	3824
32734682	3792
32744682	3780
32754690	670
32764682	3787
32774682	4077
32784682	4057
32794682	4055
32804682	3997
32814682	4039
32824682	3967
32834682	4011
32844682	3942
32854690	721
32864682	3977
32874682	4095
32884682	3877
32894682	3870
32904682	3824
32914682	3807
32924682	3787
32934682	3785
32944682	3776
32954910	811
32964682	3794
32974682	3819
32984682	3829
32994682	3999
33004682	4027
33014682	3955
33024682	4017
33034682	3965
33044682	4034
33054682	3984
33064690	667
33074682	3826
33084682	3831
33094682	3811
33104682	3799
33114682	3789
33124682	3777
33134682	3782
33144682	3791
33154682	3829
33164690	688
33174682	4054
33184682	3999
33194682	4023
33204682	3971
33214682	4029
33224682	3965
33234682	4087
33244682	3993
33254682	3917
33264690	689
33274682	3854
33284682	3824
33294682	3804
33304682	3787
33314682	3834
33324682	3778
33334682	3935
33344682	4075
33354682	4043
33364690	694
33374682	4007
33384682	4026
33394682	3966
33404682	4006
33414682	3943
33424682	4034
33434682	3979
33444682	4063
33454682	3878
33464682	3866
33474690	656
33484682	3811
33494682	3797
33504682	3786
33514682	3782
33524682	3791
33534682	3793
33544682	3814
33554682	3823
33564682	3995
33574690	688
33584682	3963
33594682	4016
33604682	3957
33614682	4017
33624682	3983
33634682	3911
33644682	3815
33654682	3847
33664682	3818
33674690	695
33684682	3791
33694682	3786
33704682	3789
33714682	3792
33724682	3786
33734682	4037
33744682	4019
33754682	4001
33764682	4034
33774690	691
33784682	4017
33794682	3958
33804682	4050
33814682	3993
33824682	3920
33834682	3869
33844682	3868
33854682	3824
33864682	3809
33874682	3765
33884690	657
33894682	3776
33904682	3921
33914682	4071
33924682	4055
33934682	4048
33944682	4005
33954682	4031
33964682	3971
33974682	4002
33984690	686
33994682	4032
34004682	3972
34014682	4095
34024682	3900
34034682	3872
34044682	3838
34054682	3820
34064682	3799
34074682	3776
34084690	688
34094682	3790
34104682	3790
34114682	3808
34124682	3825
34134682	3898
34144682	3853
34154682	3981
34164682	4022
34174682	3957
34184690	713
34194682	3969
34204682	4043
34214682	4000
34224682	3890
34234682	3831
34244682	3830
34254682	3810
34264682	3809
34274682	3789
34284682	3774
34294690	666
34304682	3729
34314682	3920
34324682	4048
34334682	3975
34344682	4010
34354682	4032
34364682	3981
34374682	4026
34384682	3954
34394690	691
34404682	3990
34414682	4058
34424682	3922
34434682	3881
34444682	3835
34454682	3830
34464682	3799
34474682	3805
34485216	4095
34494690	682
34504682	4019
34514682	4067
34524682	4073
34534682	4015
34544682	4048
34554682	3984
34564682	4063
34574682	3939
34584682	4019
34594690	715
34604682	4031
34614682	3984
34624682	3949
34634682	3871
34644682	3857
34654682	3839
34664682	3810
34674682	3792
34684682	3786
34694682	3776
34704686	657
34714682	3787
34724682	3814
34734682	3807
34744682	3984
34754682	3869
34764682	3972
34774682	4017
34784682	3952
34794682	4012
34804690	689
34814682	4037
34824682	4009
34834682	3888
34844682	3831
34854682	3823
34864682	3809
34874682	3792
34884682	3789
34894817	647
34904690	678
34914682	3886
34924682	3906
34934682	4039
34944682	4048
34954682	3997
34964682	4032
34974682	3978
34984682	4031
34994682	3958
35004690	709
35014682	4009
35024682	3907
35034682	3858
35044682	3859
35054682	3814
35064682	3797
35074682	3786
35084682	3787
35094682	3776
35105385	4010
35114682	4080
35124682	4030
35134682	4042
35144682	3987
35154682	4019
35164682	3935
35174682	4016
35184682	3953
35194682	4071
35204682	4016
35214690	662
35224682	3799
35234682	3825
35244682	3801
35254682	3788
35264682	3775
35274682	3790
35284682	3792
35294682	3811
35304682	3824
35314690	686
35324682	3984
35334682	3964
35344682	4012
35354682	3955
35364682	4013
35374682	4000
35384682	3885
35394682	3837
35404682	3837
35414690	686
35424682	3791
35434682	3783
35444682	3783
35454682	3779
35464682	3995
35474682	3819
35484682	4029
35494682	4039
35504682	3984
35514909	891
35524682	3951
35534682	4030
35544682	3974
35554682	3938
35564682	3890
35574682	3861
35584682	3822
35594682	3807
35604682	3782
35614682	3773
35624690	699
35634682	3953
35644682	4071
35654682	4023
35664682	4039
35674682	3975
35684682	4021
35694682	3923
35704682	4021
35714682	3947
35724690	672
35734682	4013
35744682	3892
35754682	3839
35764682	3827
35774682	3797
35784682	3790
35794682	3779
35804682	3779
35814682	3781
35824690	693
35834682	3820
35844682	4001
35854682	3941
35864682	3968
35874682	4000
35884682	3958
35894682	4030
35904682	3985
35914682	3819
35924690	672
35934682	3831
35944682	3815
35954682	3794
35964682	3792
35974682	3779
35984682	3782
35994682	3957
36004682	3851
36014682	4029
36024682	4031
36034690	690
36044682	4016
36054682	3956
36064682	4034
36074682	3981
36084682	4064
36094682	3929
36104682	3875
36114682	3825
36124682	3792
36134690	668
36144682	3779
36154682	3775
36164682	3787
36174682	4067
36184682	4030
36194682	4043
36204682	3981
36214682	4031
36224682	3935
36234690	730
36244682	3952
36254682	4095
36264682	4016
36274682	3908
36284682	3830
36294682	3823
36304682	3792
36314682	3791
36324682	3772
36334690	656
36344682	3783
36354682	3820
36364682	3833
36374682	3989
36384682	4016
36394682	3957
36404682	4007
36414682	3959
36424682	4048
36434682	3973
36444690	658
36454682	3825
36464682	3819
36474682	3794
36484682	3785
36494682	3777
36504682	3787
36514682	3789
36524682	4045
36534682	4042
36544690	675
36554682	4031
36564682	3975
36574682	4023
36584682	3959
36594682	4055
36604682	3997
36614682	3909
36624682	3856
36634682	3853
36644690	687
36654682	3792
36664682	3783
36674682	3782
36684682	3869
36694682	4070
36704682	4071
36714682	4022
36724682	4033
36734682	3982
36744690	683
36754682	3946
36764682	4016
36774682	3963
36784682	4095
36794682	3989
36804682	3885
36814682	3837
36824682	3818
36834682	3792
36844682	3782
36854690	655
36864682	3787
36874682	3791
36884682	3818
36894682	3829
36904682	3998
36914682	4014
36924682	3983
36934682	4007
36944682	3954
36954690	655
36964682	4017
36974682	3888
36984682	3835
36994682	3827
37004682	3809
37014682	3793
37024682	3782
37034682	3785
37045213	4095
37054690	693
37064682	3831
37074682	4018
37084682	4039
37094682	3979
37104682	4026
37114682	3957
37124682	4032
37134682	3995
37144682	4065
37154690	704
37164682	3863
37174682	3834
37184682	3832
37194682	3786
37204682	3787
37214682	3771
37224682	3830
37234682	4078
37244682	4038
37254682	4043
37264686	662
37274682	4026
37284682	3957
37294682	4021
37304682	3955
37314682	4067
37324682	3995
37334682	3902
37344682	3843
37354682	3805
37364690	650
37374682	3787
37384682	3776
37394682	3791
37404682	3781
37414682	3811
37424682	3819
37434682	4015
37444682	3952
37454823	683
37464690	694
37474682	3964
37484682	4019
37494682	3991
37504682	3902
37514682	3836
37524682	3837
37534682	3818
37544682	3803
37554682	3779
37564690	703
37574686	3769
37584682	3974
37594682	3837
37604682	4016
37614682	4046
37624682	3957
37634682	4019
37644682	3953
37654682	4033
37665537	3771
37674682	4091
37684682	3901
37694682	3871
37704682	3834
37714682	3817
37724682	3787
37734682	3789
37744682	3776
37754682	3874
37764682	4063
37774690	705
37784682	4015
37794682	3978
37804682	4003
37814682	3937
37824682	3901
37834682	3952
37844682	4095
37854682	4018
37864682	3872
37874690	665
37884682	3824
37894682	3792
37904682	3786
37914682	3762
37924682	3789
37934682	3792
37944682	3813
37954682	3829
37964682	3998
37974690	730
37984682	3961
37994682	4010
38004682	3965
38014682	4045
38024682	4004
38034682	3874
38044682	3823
38054682	3821
38064682	3794
38074910	787
38084682	3802
38094682	3778
38104682	3866
38114682	4043
38124682	3949
38134682	4010
38144682	4022
38154682	3972
38164682	4022
38174682	3955
38184690	704
38194682	4002
38204682	3894
38214682	3846
38224682	3841
38234682	3803
38244682	3795
38254682	3777
38264682	3781
38274682	4073
38284690	702
38294682	4058
38304682	4001
38314682	4028
38324682	3950
38334682	4011
38344682	3951
38354682	4027
38364682	3984
38374682	3949
38384690	692
38394682	3854
38404682	3815
38414682	3793
38424682	3753
38434682	3786
38444682	3791
38454682	3806
38464682	3821
38474682	4000
38484690	691
38494682	3967
38504682	4015
38514682	3958
38524682	4019
38534682	3990
38544682	3896
38554682	3831
38564682	3826
38574682	3806
38584682	3775
38594690	669
38604682	3785
38614682	3788
38624682	4017
38634682	3920
38644682	4022
38654682	4031
38664682	3970
38674682	4019
38684682	3952
38694690	691
38704682	3984
38714682	3903
38724682	3843
38734682	3849
38744682	3807
38754682	3797
38764682	3786
38774682	3792
38784682	4067
38794690	729
38804682	4051
38814682	4002
38824682	4023
38834682	4001
38844682	4012
38854682	3942
38864682	4034
38874682	3981
38884682	3949
38894690	675
38904682	3849
38914682	3812
38924682	3794
38934682	3781
38944682	3778
38954682	3781
38964682	3808
38974682	3815
38984682	4001
38994682	3978
39004690	688
39014682	4007
39024682	3953
39034682	4045
39044682	3991
39054682	3901
39064682	3824
39074682	3843
39084682	3803
39094682	3773
39104690	662
39114682	3790
39124682	3782
39134682	4016
39144682	3923
39154682	4027
39164682	4033
39174682	3984
39184682	4028
39194682	3957
39204690	731
39214682	3984
39224682	3899
39234682	3884
39244682	3889
39254682	3823
39264682	3810
39274682	3779
39284682	3777
39294682	3792
39304690	701
39314682	4071
39324682	4016
39334682	4006
39344682	3983
39354682	4005
39364682	3935
39374694	4011
