Time	Value
27339851	4095
27349823	4095
27359823	4095
27369823	4095
27379823	4095
27389946	4095
27399823	4095
27409823	4095
27419823	4095
27429839	4095
27439823	4095
27449823	4095
27459823	4095
27469823	4095
27479823	4095
27489823	4095
27499823	4095
27509823	4095
27519823	4095
27529823	4095
27539831	4095
27549823	4095
27559823	4095
27569823	4095
27579823	4095
27589823	4095
27599823	4095
27609823	4095
27619823	4095
27629823	4095
27639831	4095
27649823	4095
27659823	4095
27669823	4095
27679823	4095
27689823	4095
27699823	4095
27709823	4095
27719823	4095
27730067	4095
27739831	4095
27749823	4095
27759823	4095
27769823	4095
27779823	4095
27789823	4095
27799823	4095
27809823	4095
27819823	4095
27829823	4095
27839831	4095
27849823	4095
27859823	4095
27869823	4095
27879823	4095
27889823	4095
27899823	4095
27909823	4095
27919823	4095
27929823	4095
27940522	4095
27949823	4095
27959823	4095
27969823	4095
27979823	4095
27989823	4095
27999823	4095
28009823	4095
28019823	4095
28029823	4095
28039823	4095
28049831	4095
28059823	4095
28069823	4095
28079823	4095
28089823	4095
28099823	4095
28109823	4095
28119823	4095
28129823	4095
28139823	4095
28149831	4095
28159823	4095
28169823	4095
28179823	4095
28189823	4095
28199823	4095
28209823	4095
28219823	4095
28229823	4095
28239823	4095
28249831	4095
28259823	4095
28269823	4095
28279823	4095
28289823	4095
28299823	4095
28309823	4095
28319823	4095
28329823	4095
28339823	4095
28350145	4095
28359823	4095
28369823	4095
28379823	4095
28389823	4095
28399823	4095
28409823	4095
28419823	4095
28429823	4095
28439823	4095
28449823	4095
28459831	4095
28469823	4095
28479823	4095
28489823	4095
28499823	4095
28509823	4095
28519823	4095
28529823	4095
28539823	4095
28549823	4095
28559831	4095
28569823	4095
28579823	4095
28589823	4095
28599823	4095
28609823	4095
28619823	4095
28629823	4095
28639823	4095
28649823	4095
28659831	4095
28669823	4095
28679823	4095
28689823	4095
28699823	4095
28709823	4095
28719823	4095
28729823	4095
28739823	4095
28749823	4095
28759831	4095
28769823	4095
28779823	4095
28789823	4095
28799823	4095
28809823	4095
28819823	4095
28829823	4095
28839823	4095
28849823	4095
28859823	4095
28869831	4095
28879823	4095
28889823	4095
28899823	4095
28909823	4095
28919823	4095
28929823	4095
28939823	4095
28949823	4095
28959823	4095
28969831	4095
28979823	4095
28989823	4095
28999823	4095
29009823	4095
29019823	4095
29029823	4095
29039823	4095
29049823	4095
29059823	4095
29069831	4095
29079823	4095
29089823	4095
29099823	4095
29109823	4095
29119823	4095
29129823	4095
29139823	4095
29149823	4095
29159823	4095
29169831	4095
29179823	4095
29189823	4095
29199823	4095
29209823	4095
29219823	4095
29229823	4095
29239823	4095
29249823	4095
29259823	4095
29269823	4095
29279831	4095
29289823	4095
29299823	4095
29309823	4095
29319823	4095
29329823	4095
29339823	4095
29349823	4095
29359823	4095
29369823	4095
29379831	4095
29389823	4095
29399823	4095
29409823	4095
29419823	4095
29429823	4095
29439823	4095
29449823	4095
29459823	4095
29469823	4095
29479839	4095
29489823	4095
29499823	4095
29509823	4095
29519823	4095
29529823	4095
29539823	4095
29549823	4095
29559823	4095
29569823	4095
29579831	4095
29589823	4095
29599823	4095
29609823	4095
29619823	4095
29629823	4095
29639823	4095
29649823	4095
29659823	4095
29669823	4095
29679823	4095
29689831	4095
29699823	4095
29709823	4095
29719823	4095
29729823	4095
29739823	4095
29749823	4095
29759823	4095
