Time	Value
18555389	730
18565381	808
18575381	698
18585381	784
18595381	682
18605381	777
18615381	682
18625381	770
18635381	703
18645381	803
18655389	721
18665381	784
18675381	681
18685381	790
18695381	784
18705381	752
18715381	771
18725381	720
18735381	688
18745381	739
18755381	790
18765389	721
18775381	784
18785381	688
18795381	757
18805381	699
18815381	805
18825381	685
18835381	783
18845381	681
18855381	798
18865389	692
18875381	770
18885381	730
18895381	768
18905381	681
18915381	723
18925381	691
18935381	785
18945381	786
18955717	2987
18965389	818
18975381	703
18985381	719
18995381	716
19005381	786
19015381	704
19025381	793
19035381	683
19045381	777
19055381	688
19065389	822
19075381	697
19085381	784
19095381	701
19105381	802
19115381	675
19125381	758
19135381	761
19145381	752
19155381	720
19166251	774
19175381	720
19185381	762
19195381	823
19205381	731
19215381	801
19225381	685
19235381	750
19245381	695
19255381	775
19265381	683
19275389	842
19285381	681
19295381	776
19305381	687
19315381	810
19325381	747
19335381	785
19345381	749
19355381	738
19365381	679
19375389	743
19385381	784
19395381	735
19405381	753
19415381	703
19425381	747
19435381	739
19445381	813
19455381	705
19465381	789
19475389	711
19485381	771
19495381	663
19505381	778
19515381	690
19525381	805
19535381	673
19545381	782
19555381	689
19565381	796
19575790	693
19585381	753
19595381	723
19605381	720
19615381	687
19625381	734
19635381	794
19645381	730
19655381	773
19665381	692
19675381	761
19685389	710
19695381	805
19705381	686
19715381	782
19725381	689
19735381	784
19745381	673
19755381	774
19765381	721
19775381	779
19785389	750
19795381	731
19805381	701
19815381	784
19825381	797
19835381	741
19845381	782
19855381	717
19865381	714
19875381	719
19885389	812
19895381	698
19905381	795
19915381	681
19925381	771
19935381	688
19945381	800
19955381	690
19965381	784
19975381	694
19985418	767
19995381	687
20005381	763
20015381	763
20025381	755
20035381	715
20045381	723
20055381	720
20065381	766
20075381	814
20085381	720
20095389	837
20105381	683
20115381	742
20125381	703
20135381	778
20145381	682
20155381	831
20165381	679
20175381	773
20185381	682
20195389	816
20205381	757
20215381	784
20225381	735
20235381	748
20245381	679
20255381	753
20265381	781
20275381	743
20285381	752
20295389	713
20305381	746
20315381	747
20325381	811
20335381	709
20345381	784
20355381	686
20365381	774
20375381	682
20385381	773
20395389	766
20405381	801
20415381	674
20425381	782
20435381	681
20445381	796
20455381	779
20465381	752
20475381	773
20485381	719
20495381	694
20505389	725
20515381	795
20525381	713
20535381	787
20545381	688
20555381	768
20565381	688
20575381	802
20585381	676
20595381	783
20605389	763
20615381	801
20625381	674
20635381	774
20645381	758
20655381	762
20665381	721
20675381	717
20685381	719
20695381	763
20705389	846
20715381	725
20725381	799
20735381	687
20745381	750
20755381	688
20765381	775
20775381	688
20785381	801
20795381	674
20805389	743
20815381	678
20825381	805
20835381	757
20845381	779
20855381	757
20865381	733
20875381	683
20885381	739
20895381	786
20905381	731
20915389	815
20925381	693
20935381	753
20945381	717
20955381	803
20965381	687
20975381	783
20985381	678
20995381	789
21005381	691
21015389	762
21025381	739
21035381	780
21045381	690
21055381	720
21065381	711
21075381	770
21085381	814
21095381	723
21106164	698
21115389	694
21125381	739
21135381	699
21145381	782
21155381	691
21165381	800
21175381	676
21185381	778
21195381	677
21205381	809
21215389	806
21225381	758
21235381	763
21245381	710
21255381	688
21265381	732
21275381	791
21285381	720
21295381	781
21305381	710
21315381	767
21325389	700
21335381	805
21345381	675
21355381	789
21365381	656
21375381	805
21385381	673
21395381	756
21405381	753
21415381	752
21425389	784
21435381	717
21445381	733
21455381	749
21465381	817
21475381	706
21485381	793
21495381	684
21505381	775
21515724	2416
21525389	775
21535381	694
21545381	805
21555381	686
21565381	729
21575381	689
21585381	783
21595381	800
21605381	733
21615381	790
21625389	695
21635381	730
21645381	704
21655381	773
21665381	683
21675381	806
21685381	677
21695381	777
21705381	686
21715381	812
21726210	784
21735381	777
21745381	754
21755381	725
21765381	674
21775381	733
21785381	791
21795381	725
21805381	771
21815381	688
21825381	767
21835389	702
21845381	799
21855381	679
21865381	783
21875381	687
21885381	801
21895381	678
21905381	775
21915381	752
21925381	755
21935389	775
21945381	719
21955381	720
21965381	767
21975381	815
21985381	722
21995381	800
22005381	688
22015381	745
22025381	689
22035389	815
22045381	688
22055381	807
22065381	679
22075381	771
22085381	681
22095381	805
22105381	756
22115381	755
22125381	763
22135857	685
22145381	683
22155381	735
22165381	789
22175381	723
22185381	781
22195381	688
22205381	757
22215381	693
22225381	804
22235381	678
22245389	816
22255381	673
22265381	799
22275381	674
22285381	777
22295381	751
22305381	765
22315381	703
22325381	718
22335381	723
22345389	755
22355381	816
22365381	722
22375381	799
22385381	686
22395381	752
22405381	688
22415381	774
22425381	683
22435381	806
22445389	702
22455381	781
22465381	684
22475381	802
22485381	771
22495381	753
22505381	767
22515381	720
22525381	688
22535381	727
22545390	816
22555381	727
22565381	785
22575381	687
22585381	765
22595381	690
22605381	791
22615381	669
22625381	784
22635381	687
22645381	783
22655389	688
22665381	763
22675381	750
22685381	758
22695381	714
22705381	720
22715381	714
22725381	763
22735381	816
22745381	719
22755389	832
22765381	671
22775381	750
22785381	694
22795381	774
22805381	691
22815381	795
22825381	675
22835381	777
22845381	686
22855389	822
22865381	769
22875381	784
22885381	755
22895381	729
22905381	688
22915381	737
22925381	784
22935381	729
22945381	774
22955389	701
22965381	759
22975381	706
22985381	803
22995381	681
23005381	784
23015381	677
23025381	791
23035381	674
23045381	768
23055381	745
23065389	768
23075381	690
23085381	721
23095381	715
23105381	769
23115381	810
23125381	732
23135381	800
23145381	672
23155381	750
23165389	715
23175381	777
23185381	688
23195381	803
23205381	675
23215381	784
23225381	684
23235381	811
23245381	752
23255381	793
23265389	802
23275381	731
23285381	682
23295381	738
23305381	790
23315381	729
23325381	774
23335381	693
23345381	759
23355381	713
23365389	837
23375381	669
23385381	784
23395381	679
23405381	793
23415381	677
23425381	769
23435381	736
23445381	784
23455381	697
23465381	714
23475389	757
23485381	767
23495381	810
23505381	728
23515381	804
23525381	688
23535381	749
23545381	699
23555381	783
23565381	678
23575389	849
23585381	673
23595381	775
23605381	681
23615381	800
23625381	771
23635381	759
23645381	762
23655381	727
23666136	686
23675389	735
23685381	787
23695381	723
23705381	781
23715381	687
23725381	763
23735381	699
23745381	803
23755381	679
23765381	784
23775389	758
23785381	800
23795381	674
23805381	773
23815381	747
23825381	757
23835381	704
23845381	720
23855381	720
23865381	768
23875381	814
23885389	729
23895381	799
23905381	685
23915381	757
23925381	691
23935381	774
23945381	688
23955381	796
23965381	673
23975381	780
23985389	716
23995381	811
24005381	739
24015381	768
24025381	759
24035381	725
24045381	682
24055381	737
24065381	790
24075727	2662
24085389	816
24095381	695
24105381	759
24115381	720
24125381	802
24135381	687
24145381	785
24155381	675
24165381	800
24175381	675
24185389	767
24195381	727
24205381	771
24215381	688
24225381	722
24235381	704
24245381	777
24255381	802
24265381	734
24275381	796
24286204	798
24295381	726
24305381	705
24315381	784
24325381	690
24335381	800
24345381	675
24355381	770
24365381	680
24375381	805
24385381	752
24395389	756
24405381	751
24415381	736
24425381	677
24435381	739
24445381	784
24455381	733
24465381	756
24475381	695
24485381	758
24495389	720
24505381	800
24515381	691
24525381	791
24535381	677
24545381	789
24555381	677
24565381	768
24575381	732
24585381	762
24595389	771
24605381	727
24615381	715
24625381	767
24635381	811
24645381	725
24655381	803
24665381	686
24675381	747
24685381	693
24695825	646
24705381	688
24715381	794
24725381	675
24735381	777
24745381	683
24755381	807
24765381	765
24775381	761
24785381	765
24795381	720
24805389	739
24815381	731
24825381	789
24835381	722
24845381	780
24855381	689
24865381	763
24875381	695
24885381	801
24895381	678
24905389	825
24915381	679
24925381	803
24935381	672
24945381	781
24955381	747
24965381	757
24975381	704
24985381	720
24995381	715
25005389	764
25015381	807
25025381	723
25035381	801
25045381	688
25055381	747
25065381	688
25075381	773
25085381	687
25095381	801
25105482	4095
25115381	777
25125381	682
25135381	811
25145381	761
25155381	755
25165381	766
25175381	720
25185381	684
25195381	735
25205381	791
25215389	720
25225381	787
25235381	689
25245381	757
25255381	701
25265381	802
25275381	683
25285381	785
25295381	677
25305381	801
25315389	695
25325381	776
25335381	747
25345381	757
25355381	707
25365381	719
25375381	721
25385381	765
25395381	815
25405381	726
25415389	831
25425381	683
25435381	747
25445381	695
25455381	777
25465381	687
25475381	806
25485381	675
25495381	777
25505381	683
25515389	808
25525381	757
25535381	785
25545381	756
25555381	723
25565381	681
25575381	736
25585381	791
25595381	725
25605381	775
25615381	687
25625389	790
25635381	714
25645381	806
25655381	686
25665381	785
25675381	671
25685381	786
25695381	675
25705381	773
25715381	740
25725389	755
25735381	689
25745381	721
25755381	704
25765381	787
25775381	805
25785381	727
25795381	799
25805381	689
25815381	742
25825389	709
25835381	778
25845381	686
25855381	806
25865381	675
25875381	784
25885381	683
25895381	810
25905381	767
25915381	763
25925389	794
25935381	721
25945381	683
25955381	731
25965381	797
25975381	718
25985381	784
25995381	684
26005381	766
26015381	689
26025381	802
26035389	759
26045381	779
26055381	692
26065381	805
26075381	673
26085381	751
26095381	763
26105381	752
26115381	731
26125381	738
26135389	778
26145381	752
26155381	815
26165381	707
26175381	795
26185381	685
26195381	775
26205381	678
26215381	768
26226133	721
26235389	784
26245381	681
26255381	732
26265381	719
26275381	786
26285381	791
26295381	738
26305381	787
26315381	711
26325381	710
26335389	713
26345381	786
26355381	699
26365381	799
26375381	678
26385381	777
26395381	686
26405381	803
26415381	718
26425381	794
26435381	739
26445389	758
26455381	677
26465381	739
26475381	790
26485381	741
26495381	755
26505381	703
26515381	746
26525381	741
26535381	832
26545389	720
26555381	788
26565381	681
26575381	781
26585381	675
26595381	768
26605381	705
26615381	805
26625381	693
26635723	2672
26645389	749
26655381	782
26665381	801
26675381	739
26685381	795
26695381	698
26705381	726
26715381	709
26725381	784
26735381	690
26745389	841
26755381	678
26765381	773
26775381	697
26785381	808
26795381	745
26805381	789
26815393	775
