Time	Value
276941156	790
276951124	4095
276961124	4095
276971124	4095
276981124	4095
276991124	4095
277001124	4095
277011124	4095
277021124	4095
277031140	4095
277041124	4095
277051124	4095
277061124	4095
277071124	4095
277081124	4095
277091124	4095
277101124	4095
277111124	4095
277121124	4095
277131563	4095
277141124	4095
277151124	4095
277161124	4095
277171124	4095
277181124	4095
277191124	4095
277201124	4095
277211124	4095
277221124	4095
277231124	4095
277241132	4095
277251124	4095
277261124	4095
277271124	4095
277281124	4095
277291124	4095
277301124	4095
277311124	4095
277321124	4095
277331124	4095
277341132	4095
277351124	4095
277361124	4095
277371124	4095
277381124	4095
277391124	4095
277401124	4095
277411124	4095
277421124	4095
277431124	4095
277441132	4095
277451124	4095
277461124	4095
277471124	4095
277481124	4095
277491124	4095
277501124	4095
277511124	4095
277521124	4095
277531124	4095
277541132	4095
277551124	4095
277561124	4095
277571124	4095
277581124	4095
277591124	4095
277601124	4095
277611124	4095
277621124	4095
277631124	4095
277641124	4095
277651132	4095
277661124	4095
277671124	4095
277681124	4095
277691124	4095
277701124	4095
277711124	4095
277721124	4095
277731124	4095
277741124	4095
277751132	4095
277761124	4095
277771124	4095
277781124	4095
277791124	4095
277801124	4095
277811124	4095
277821124	4095
277831124	4095
277841124	4095
277851132	4095
277861124	4095
277871124	4095
277881124	4095
277891124	4095
277901124	4095
277911124	4095
277921124	4095
277931124	4095
277941124	4095
277951132	4095
277961124	4095
277971124	4095
277981124	4095
277991124	4095
278001124	4095
278011124	4095
278021124	4095
278031124	4095
278041124	4095
278051124	4095
278061132	4095
278071124	4095
278081124	4095
278091124	4095
278101124	4095
278111124	4095
278121124	4095
278131124	4095
278141124	4095
278151124	4095
278161132	4095
278171124	4095
278181124	4095
278191124	4095
278201124	4095
278211124	4095
278221124	4095
278231124	4095
278241124	4095
278251124	4095
278261132	4095
278271124	4095
278281124	4095
278291124	4095
278301124	4095
278311124	4095
278321124	4095
278331124	4095
278341124	4095
278351124	4095
278361132	4095
278371128	4095
278381124	4095
278391124	4095
278401124	4095
278411124	4095
278421124	4095
278431124	4095
278441124	4095
278451124	4095
278461132	4095
278471132	4095
278481124	4095
278491124	4095
278501124	4095
278511124	4095
278521124	4095
278531124	4095
278541124	4095
278551124	4095
278561124	4095
278571132	4095
278581124	4095
278591124	4095
278601124	4095
278611124	4095
278621124	4095
278631124	4095
278641124	4095
278651124	4095
278661824	4095
278671132	4095
278681124	4095
278691124	4095
278701124	4095
278711124	4095
278721124	4095
278731124	4095
278741124	4095
278751124	4095
278761124	4095
278771132	4095
278781124	4095
278791124	4095
278801124	4095
278811124	4095
278821124	4095
278831124	4095
278841124	4095
278851124	4095
278861124	4095
278871124	4095
278881132	4095
278891124	4095
278901124	4095
278911124	4095
278921124	4095
278931124	4095
278941124	4095
278951124	4095
278961124	4095
278971124	4095
278981132	4095
278991124	4095
279001124	4095
279011124	4095
279021124	4095
279031124	4095
279041124	4095
279051124	4095
279061124	4095
279071423	691
279081132	4095
279091124	4095
279101124	4095
279111124	4095
279121124	4095
279131124	4095
279141124	4095
279151124	4095
279161124	4095
279171124	4095
279181132	4095
279191124	4095
279201124	4095
279211124	4095
279221124	4095
279231124	4095
279241124	4095
279251124	4095
279261124	4095
279271124	4095
279281911	4095
279291124	4095
279301124	4095
279311124	4095
279321124	4095
279331124	4095
279341124	4095
279351124	4095
279361124	4095
279371124	4095
279381124	4095
279391132	4095
279401124	4095
279411124	4095
279421124	4095
279431124	4095
279441124	4095
279451124	4095
279461124	4095
279471124	4095
279481124	4095
279491132	4095
279501124	4095
279511124	4095
279521124	4095
279531124	4095
279541124	4095
279551124	4095
279561124	4095
279571124	4095
279581124	4095
279591132	4095
279601124	4095
279611124	4095
279621124	4095
279631124	4095
279641124	4095
279651124	4095
279661124	4095
279671124	4095
279681124	4095
279691516	4095
279701124	4095
279711124	4095
279721124	4095
279731124	4095
279741124	4095
279751124	4095
279761124	4095
279771124	4095
279781124	4095
279791124	4095
279801132	4095
279811124	4095
279821124	4095
279831124	4095
279841124	4095
279851124	4095
279861124	4095
279871124	4095
279881124	4095
279891124	4095
279901132	4095
279911124	4095
279921124	4095
279931124	4095
279941124	4095
279951124	4095
279961124	4095
279971124	4095
279981124	4095
279991124	4095
280001132	4095
280011124	4095
280021124	4095
280031124	4095
280041124	4095
280051124	4095
280061124	4095
280071124	4095
280081124	4095
280091124	4095
280101182	4095
280111124	4095
280121124	4095
280131124	4095
280141124	4095
280151124	4095
280161124	4095
280171124	4095
280181124	4095
280191124	4095
280201124	4095
280211132	4095
280221124	4095
280231124	4095
280241124	4095
280251124	4095
280261124	4095
280271124	4095
280281124	4095
280291124	4095
280301124	4095
280311132	4095
280321124	4095
280331124	4095
280341124	4095
280351124	4095
280361124	4095
280371124	4095
280381124	4095
280391124	4095
280401124	4095
280411132	4095
280421124	4095
280431124	4095
280441124	4095
280451124	4095
280461124	4095
280471124	4095
280481124	4095
