Time	Value
24938543	1
24948543	0
24958543	0
24968543	0
24978543	0
24988543	0
24998543	1
25008543	1
25018543	1
25028547	1
25038543	1
25048543	0
25058543	0
25068543	0
25078543	0
25088543	0
25098543	1
25108543	1
25118543	1
25128543	1
25138547	1
25148543	0
25158543	0
25168543	0
25178543	0
25188543	0
25198543	1
25208543	1
25218543	1
25228543	1
25238547	1
25248543	0
25258543	0
25268543	0
25278543	0
25288543	0
25298543	1
25308543	1
25318543	1
25328543	1
25338547	1
25348543	0
25358543	0
25368543	0
25378543	0
25388543	0
25398543	1
25408543	1
25418543	1
25428543	1
25438547	1
25448543	0
25458543	0
25468543	0
25478543	0
25488543	0
25498543	1
25508543	1
25518543	1
25528543	1
25538543	1
25548547	0
25558543	0
25568543	0
25578543	0
25588543	0
25598543	1
25608543	1
25618543	1
25628543	1
25638543	1
25648547	0
25658543	0
25668543	0
25678543	0
25688543	0
25698543	1
25708543	1
25718543	1
25728543	1
25738543	1
25748547	0
25758543	0
25768543	0
25778543	0
25788543	0
25798543	1
25808543	1
25818543	1
25828543	1
25838543	1
25848547	0
25858543	0
25868543	0
25878543	0
25888543	0
25898543	1
25908543	1
25918543	1
25928543	1
25938543	1
25948547	0
25958543	0
25968543	0
25978543	0
25988543	0
25998543	1
26008543	1
26018543	1
26028543	1
26038543	1
26048543	0
26058547	0
26068543	0
26078543	0
26088543	0
26098543	1
26108543	1
26118543	1
26128543	1
26138543	1
26148543	0
26158547	0
26168543	0
26178543	0
26188543	0
26198543	1
26208543	1
26218543	1
26228543	1
26238543	1
26248543	0
26258547	0
26268543	0
26278543	0
26288543	0
26298543	1
26308543	1
26318543	1
26328543	1
26338543	1
26348543	0
26358547	0
26368543	0
26378543	0
26388543	0
26398543	1
26408543	1
26418543	1
26428543	1
26438543	1
26448543	0
26458543	0
26468547	0
26478543	0
26488543	0
26498543	1
26508543	1
26518543	1
26528543	1
26538543	1
26548543	0
26558543	0
26568547	0
26578543	0
26588543	0
26598543	1
26608543	1
26618543	1
26628543	1
26638543	1
26648543	0
26659260	0
26668547	0
26678543	0
26688543	0
26698543	1
26708543	1
26718543	1
26728543	1
26738543	1
26748543	0
26758543	0
26768547	0
26778543	0
26788543	0
26798543	1
26808543	1
26818543	1
26828543	1
26838543	1
26848543	0
26858543	0
26868543	0
26878547	0
26888543	0
26898543	1
26908543	1
26918543	1
26928543	1
26938543	1
26948543	0
26958543	0
26968543	0
26978547	0
26988543	0
26998543	1
27008543	1
27018543	1
27028543	1
27038543	1
27048543	0
27058543	0
27068868	0
27078547	0
27088543	0
27098543	1
27108543	1
27118543	1
27128543	1
27138543	1
27148543	0
27158543	0
27168543	0
27178543	0
27188547	0
27198543	1
27208543	1
27218543	1
27228543	1
27238543	1
27248543	0
27258543	0
27268543	0
27278543	0
27288547	0
27298543	1
27308543	1
27318543	1
27328543	1
27338543	1
27348543	0
27358543	0
27368543	0
27378543	0
27388547	0
27398543	1
27408543	1
27418543	1
27428543	1
27438543	1
27448543	0
27458543	0
27468543	0
27478543	0
27488547	0
27498543	1
27508543	1
27518543	1
27528543	1
27538543	1
27548543	0
27558543	0
27568543	0
27578543	0
27588547	0
27598543	1
27608543	1
27618543	1
27628543	1
27638543	1
27648543	0
27658543	0
27668543	0
27678543	0
27688543	0
27698547	1
27708543	1
27718543	1
27728543	1
27738543	1
27748543	0
27758543	0
27768543	0
27778543	0
27788543	0
27798547	1
27808543	1
27818543	1
27828543	1
27838543	1
27848543	0
27858543	0
27868543	0
27878543	0
27888543	0
27898547	1
27908543	1
27918543	1
27928543	1
27938543	1
27948543	0
27958543	0
27968543	0
27978543	0
27988543	0
27998547	1
28008543	1
28018543	1
28028543	1
28038543	1
28048543	0
28058543	0
28068543	0
28078543	0
28088543	0
28099040	1
28108543	1
28118543	1
28128543	1
28138543	1
28148543	0
28158543	0
28168543	0
28178543	0
28188543	0
28198543	1
28208547	1
28218543	1
28228543	1
28238543	1
28248543	0
28258543	0
28268543	0
28278543	0
28288543	0
28298543	1
28308547	1
28318543	1
28328543	1
28338543	1
28348543	0
28358543	0
28368543	0
28378543	0
28388543	0
28398543	1
28408547	1
28418543	1
28428543	1
28438543	1
28448543	0
28458543	0
28468543	0
28478543	0
28488543	0
28498543	1
28508571	1
28518543	1
28528543	1
28538543	1
28548543	0
28558543	0
28568543	0
28578543	0
28588543	0
28598543	1
28608543	1
28618547	1
28628543	1
28638543	1
28648543	0
28658543	0
28668543	0
28678543	0
28688543	0
28698543	1
28708543	1
28718547	1
28728543	1
28738543	1
28748543	0
28758543	0
28768543	0
28778543	0
28788543	0
28798543	1
28808543	1
28818547	1
28828543	1
28838543	1
28848543	0
28858543	0
28868543	0
28878543	0
28888543	0
28898543	1
28908543	1
28918547	1
28928543	1
28938543	1
28948543	0
28958543	0
28968543	0
28978543	0
28988543	0
28998543	1
29008543	1
29018543	1
29028547	1
29038543	1
29048543	0
29058543	0
29068543	0
29078543	0
29088543	0
29098543	1
29108543	1
29118543	1
29128547	1
29138543	1
29148543	0
29158543	0
29168543	0
29178543	0
29188543	0
29198543	1
29208543	1
29219288	1
29228547	1
29238543	1
29248543	0
29258543	0
29268543	0
29278543	0
29288543	0
29298543	1
29308543	1
29318543	1
29328547	1
29338543	1
29348543	0
29358543	0
29368543	0
29378543	0
29388543	0
29398543	1
29408543	1
29418543	1
29428543	1
29438547	1
29448543	0
29458543	0
29468543	0
29478543	0
29488543	0
29498543	1
29508543	1
29518543	1
29528543	1
29538547	1
29548543	0
29558543	0
29568543	0
29578543	0
29588543	0
29598543	1
29608543	1
