Time	Value
768059086	2701
768069086	3339
768079094	3619
768089086	3617
768099086	3278
768109086	2589
768119086	1139
768129086	0
768139086	42
768149086	1369
768159086	2700
768169510	3359
768179094	3642
768189086	3618
768199086	3278
768209086	2587
768219086	1139
768229086	0
768239086	43
768249086	1370
768259086	2697
768269086	3344
768279094	3646
768289086	3619
768299086	3280
768309086	2586
768319086	1141
768329086	0
768339086	43
768349086	1373
768359086	2702
768369086	3344
768379086	3634
768389094	3611
768399086	3278
768409086	2586
768419086	1139
768429086	0
768439086	43
768449086	1374
768459086	2703
768469086	3344
768479086	3638
768489094	3632
768499086	3279
768509086	2587
768519086	1137
768529086	0
768539086	42
768549086	1371
768559086	2699
768569086	3343
768579089	3632
768589094	3619
768599086	3279
768609086	2559
768619086	1136
768629086	0
768639086	45
768649086	1371
768659086	2699
768669086	3344
768679086	3638
768689094	3602
768699086	3276
768709086	2559
768719086	1136
768729086	0
768739086	43
768749086	1374
768759086	2701
768769086	3339
768779086	3638
768789086	3617
768799090	3270
768809086	2587
768819086	1137
768829086	0
768839086	41
768849086	1371
768859086	2697
768869086	3343
768879086	3634
768889086	3617
768899094	3271
768909086	2586
768919086	1137
768929086	0
768939086	42
768949086	1373
768959086	2704
768969086	3341
768979086	3632
768989086	3615
768999094	3267
769009086	2586
769019086	1137
769029086	0
769039086	43
769049086	1373
769059086	2702
769069086	3343
769079086	3631
769089086	3622
769099090	3265
769109086	2559
769119086	1137
769129086	0
769139086	43
769149086	1377
769159086	2702
769169086	3341
769179086	3635
769189086	3614
769199695	3232
769209086	2559
769219086	1126
769229086	0
769239086	45
769249086	1373
769259086	2704
769269086	3338
769279086	3634
769289086	3626
769299090	3279
769309094	2559
769319086	1139
769329086	0
769339086	45
769349086	1376
769359086	2701
769369086	3342
769379086	3641
769389086	3614
769399086	3274
769409094	2559
769419086	1136
769429086	0
769439086	43
769449086	1374
769459086	2704
769469086	3342
769479086	3633
769489086	3611
769499086	3280
769509090	2557
769519086	1134
769529086	0
769539086	43
769549086	1375
769559086	2704
769569086	3343
769579086	3634
769589086	3614
769599086	3280
769609390	2531
769619086	1136
769629086	0
769639086	42
769649086	1373
769659086	2703
769669086	3344
769679086	3637
769689086	3617
769699086	3278
769709086	2559
769719094	1104
769729086	0
769739086	45
769749086	1370
769759086	2703
769769086	3339
769779086	3635
769789086	3618
769799086	3278
769809086	2559
769819094	1104
