Time	Value
1185789730	1
1185799702	1
1185809702	1
1185819702	1
1185829702	1
1185839702	1
1185849702	1
1185859702	1
1185869702	1
1185879710	0
1185889702	0
1185899702	0
1185909702	0
1185919702	0
1185929702	0
1185939702	0
1185949702	0
1185959702	0
1185969702	0
1185979706	1
1185989702	1
1185999702	1
1186009702	1
1186019702	1
1186029702	1
1186039702	1
1186049702	1
1186059702	1
1186069702	1
1186079702	1
1186089706	1
1186099702	1
1186109702	1
1186119702	1
1186129702	1
1186139702	1
1186149702	1
1186159702	1
1186169702	1
1186179702	0
1186189706	0
1186199702	0
1186209702	0
1186219702	0
1186229702	0
1186239702	0
1186249702	0
1186259702	0
1186269702	0
1186279702	0
1186289706	0
1186299702	0
1186309702	0
1186319702	0
1186329702	0
1186339702	0
1186349702	0
1186359702	0
1186369702	0
1186379702	0
1186389706	0
1186399702	0
1186409702	0
1186419702	0
1186429702	0
1186439702	0
1186449702	0
1186459702	0
1186469702	0
1186479702	1
1186489702	1
1186499714	1
1186509702	1
1186519702	1
1186529702	1
1186539702	1
1186549805	1
1186559702	1
1186569702	1
1186579702	1
1186589706	1
1186599706	1
1186609702	1
1186619702	1
1186629702	1
1186639702	1
1186649702	1
1186659702	1
1186669702	1
1186679702	1
1186689718	1
1186699702	1
1186709702	1
1186719702	1
1186729702	1
1186739982	1
1186749702	1
1186759702	1
1186769702	1
1186779702	1
1186789702	1
1186799710	1
1186809702	1
1186819702	1
1186829702	1
1186839702	1
1186849702	1
1186859702	1
1186869702	1
1186879702	1
1186889702	1
1186899702	1
1186909706	1
1186919702	1
1186929702	1
1186939702	1
1186949702	1
1186959702	1
1186969702	1
1186979702	1
1186989702	1
1186999702	1
1187009706	1
1187019702	1
1187029702	1
1187039702	1
1187049702	1
1187059702	1
1187069702	1
1187079702	1
1187089702	1
1187100414	1
1187109706	1
1187119702	1
1187129702	1
1187139702	1
1187149702	1
1187159702	1
1187169702	1
1187179702	1
1187189702	1
1187199702	1
1187209706	1
1187219702	1
1187229702	1
1187239702	1
1187249702	1
1187259702	1
1187269702	1
1187279702	1
1187289702	1
1187299702	1
1187309702	1
1187319706	1
1187329702	1
1187339702	1
1187349702	1
1187359702	1
1187369702	1
1187379702	1
1187389702	1
1187399702	1
1187409702	1
1187419706	1
1187429702	1
1187439702	1
1187449702	1
1187459702	1
1187469702	1
1187479702	1
1187489702	1
1187499702	1
1187509943	1
1187519706	1
1187529702	1
1187539702	1
1187549702	1
1187559702	1
1187569702	1
1187579702	1
1187589702	1
1187599702	1
1187609702	1
1187619706	1
1187629702	1
1187639702	1
1187649702	1
1187659702	1
1187669702	1
1187679702	1
1187689702	1
1187699702	1
1187709702	1
1187720292	1
1187729702	1
1187739702	1
1187749702	1
1187759702	1
1187769702	1
1187779702	1
1187789702	1
1187799702	1
1187809702	1
1187819702	1
1187829706	1
1187839702	1
1187849702	1
1187859702	1
1187869702	1
1187879702	1
1187889702	1
1187899702	1
1187909702	1
1187919702	1
1187929706	1
1187939702	1
1187949702	1
1187959702	1
1187969702	1
1187979702	1
1187989702	1
1187999702	1
1188009702	1
1188019702	1
1188029706	1
1188039702	1
1188049702	1
1188059702	1
1188069702	1
1188079702	1
1188089702	1
1188099702	1
1188109702	1
1188119702	1
1188129984	1
1188139702	1
1188149702	1
1188159702	1
1188169702	1
1188179702	1
1188189702	1
1188199702	1
1188209702	1
1188219702	1
1188229702	1
1188239706	1
1188249702	1
1188259702	1
1188269702	1
1188279702	1
1188289702	1
1188299702	1
1188309702	1
1188319702	1
1188329702	1
1188339706	1
1188349702	1
1188359702	1
1188369702	1
1188379702	1
1188389702	1
1188399702	1
1188409702	1
1188419702	1
1188429702	1
1188439706	1
1188449702	1
1188459702	1
1188469702	1
1188479702	1
1188489702	1
1188499702	1
1188509702	1
1188519702	1
1188529702	1
1188539706	1
1188549702	1
1188559702	1
1188569702	1
1188579702	1
1188589702	1
1188599702	1
1188609702	1
1188619702	1
1188629702	1
1188639702	1
1188649706	1
1188659702	1
1188669702	1
1188679702	1
1188689702	1
1188699702	1
1188709702	1
1188719702	1
1188729702	1
1188739702	1
1188749706	1
1188759702	1
1188769702	1
1188779702	1
1188789702	1
1188799702	1
1188809702	1
1188819702	1
1188829702	1
1188839702	1
1188849706	1
1188859702	1
1188869702	1
1188879702	1
1188889702	1
1188899702	1
1188909702	1
1188919702	1
1188929702	1
1188939702	1
1188949706	1
1188959702	1
1188969702	1
1188979702	1
1188989702	1
1188999702	1
1189009702	1
1189019702	1
1189029702	1
1189039702	1
1189049702	1
1189059706	1
1189069702	1
1189079702	1
1189089702	1
1189099702	1
1189109702	1
1189119702	1
1189129702	1
1189139702	1
1189149702	1
1189159706	1
1189169702	1
1189179702	1
1189189702	1
1189199702	1
1189209702	1
1189219702	1
1189229702	1
1189239702	1
1189249702	1
1189259706	1
1189269702	1
1189279702	1
1189289702	1
1189299702	1
1189309702	1
1189319702	1
1189329702	1
1189339702	1
1189349702	1
1189359706	1
1189369702	1
1189379702	1
1189389702	1
1189399702	1
1189409702	1
1189419702	1
1189429702	1
1189439702	1
1189449702	1
1189459702	1
1189469706	1
1189479702	1
1189489702	1
1189499702	1
1189509702	1
1189519702	1
1189529702	1
1189539702	1
1189549702	1
1189559702	1
1189569706	1
1189579702	1
1189589702	1
1189599702	1
1189609702	1
1189619702	1
1189629702	1
1189639702	1
1189649702	1
1189660355	1
1189669706	1
1189679702	1
1189689702	1
1189699702	1
1189709702	1
1189719702	1
1189729702	1
1189739702	1
1189749702	1
1189759702	1
1189769706	1
1189779702	1
1189789702	1
1189799702	1
1189809702	1
1189819702	1
1189829702	1
1189839702	1
1189849702	1
1189859702	1
1189869702	1
1189879706	1
1189889702	1
1189899702	1
1189909702	1
1189919702	1
1189929702	1
1189939702	1
1189949702	1
1189959702	1
1189969702	1
1189979706	1
1189989702	1
1189999702	1
1190009702	1
1190019702	1
1190029702	1
1190039702	1
1190049702	1
1190059702	1
1190069960	1
1190079706	1
1190089702	1
1190099702	1
1190109702	1
1190119702	1
1190129702	1
1190139702	1
1190149702	1
1190159702	1
1190169702	1
1190179706	1
1190189702	1
1190199702	1
1190209702	1
1190219702	1
1190229702	1
1190239702	1
1190249702	1
1190259702	1
1190269702	1
1190280310	1
1190289702	1
1190299702	1
1190309702	1
1190319702	1
1190329702	1
1190339702	1
1190349702	1
1190359702	1
1190369702	1
1190379702	1
1190389706	1
1190399702	1
1190409702	1
1190419702	1
1190429702	1
1190439702	1
1190449702	1
1190459702	1
1190469702	1
1190479702	1
1190489706	1
1190499702	1
1190509702	1
1190519702	1
1190529702	1
1190539702	1
1190549702	1
1190559702	1
1190569702	1
1190579702	1
1190589706	1
1190599702	1
1190609702	1
1190619702	1
1190629702	1
1190639702	1
1190649702	1
1190659702	1
1190669702	1
1190679702	1
1190689899	1
1190699702	1
1190709702	1
1190719702	1
1190729702	1
1190739702	1
1190749702	1
1190759702	1
1190769702	1
1190779702	1
1190789702	1
1190799706	1
1190809702	1
1190819702	1
1190829702	1
1190839702	1
1190849702	1
1190859702	1
1190869702	1
1190879702	1
1190889702	1
1190899706	1
1190909702	1
1190919702	1
1190929702	1
1190939702	1
1190949702	1
1190959702	1
1190969702	1
1190979702	1
1190989702	1
1190999706	1
1191009702	1
1191019702	1
1191029702	1
1191039702	1
1191049702	1
1191059702	1
1191069702	1
1191079702	1
1191089702	1
1191099706	1
1191109702	1
1191119702	1
1191129702	1
1191139702	1
1191149702	1
1191159702	1
1191169702	1
1191179702	1
1191189702	1
1191199702	1
1191209706	1
1191219702	1
1191229702	1
1191239702	1
1191249702	1
1191259702	1
1191269702	1
1191279702	1
1191289702	1
1191299702	1
1191309706	1
1191319702	1
1191329702	1
1191339702	1
1191349702	1
1191359702	1
1191369702	1
1191379702	1
1191389702	1
1191399702	1
1191409706	1
1191419702	1
1191429702	1
1191439702	1
1191449702	1
1191459702	1
1191469702	1
1191479702	1
1191489702	1
1191499702	1
1191509706	1
1191519702	1
1191529702	1
1191539702	1
1191549702	1
1191559702	1
1191569702	1
1191579702	1
1191589702	1
1191599702	1
1191609702	1
1191619706	1
1191629702	1
1191639702	1
1191649702	1
1191659702	1
1191669702	1
1191679702	1
1191689702	1
1191699702	1
1191709702	1
1191719706	1
1191729702	1
1191739702	1
1191749702	1
1191759702	1
1191769702	1
1191779702	1
1191789702	1
1191799702	1
1191809702	1
1191819706	1
1191829702	1
1191839702	1
1191849702	1
1191859702	1
1191869702	1
1191879702	1
1191889702	1
1191899702	1
1191909702	1
1191919706	1
1191929702	1
1191939702	1
1191949702	1
1191959702	1
1191969702	1
1191979702	1
1191989702	1
1191999702	1
1192009702	1
1192019702	1
1192029714	1
1192039702	1
1192049702	1
1192059702	1
1192069702	1
1192079702	1
1192089702	1
1192099702	1
1192109702	1
1192119706	1
1192129706	1
1192139702	1
1192149702	1
1192159702	1
1192169702	1
1192179702	1
1192189702	1
1192199702	1
1192209702	1
1192220398	1
1192229706	1
1192239702	1
1192249702	1
1192259702	1
1192269702	1
1192279702	1
1192289702	1
1192299702	1
1192309702	1
1192319702	1
1192329706	1
1192339702	1
1192349702	1
1192359702	1
1192369702	1
1192379702	1
1192389702	1
1192399702	1
1192409702	1
1192419702	1
1192429702	1
1192439706	1
1192449702	1
1192459702	1
1192469702	1
1192479702	1
1192489702	1
1192499702	1
1192509702	1
1192519702	1
1192529702	1
1192539706	1
1192549702	1
1192559702	1
1192569702	1
1192579702	1
1192589702	1
1192599702	1
1192609702	1
1192619702	1
1192629949	1
1192639706	1
1192649702	1
1192659702	1
1192669702	1
1192679702	1
1192689702	1
1192699702	1
1192709702	1
1192719702	1
1192729702	1
1192739706	1
1192749702	1
1192759702	1
1192769702	1
1192779702	1
1192789702	1
1192799702	1
1192809702	1
1192819702	1
1192829702	1
1192840299	1
1192849702	1
1192859702	1
1192869702	1
1192879702	1
1192889702	1
1192899702	1
1192909702	1
1192919702	1
1192929702	1
1192939702	1
1192949706	1
1192959702	1
1192969702	1
1192979702	1
1192989702	1
1192999702	1
1193009702	1
1193019702	1
1193029702	1
1193039702	1
1193049706	1
1193059702	1
1193069702	1
1193079702	1
1193089702	1
1193099702	1
1193109702	1
1193119702	1
1193129702	1
1193139702	1
1193149706	1
1193159702	1
1193169702	1
1193179702	1
1193189702	1
1193199702	1
1193209702	1
1193219702	1
1193229702	1
1193239702	1
1193249890	1
1193259702	1
1193269702	1
1193279702	1
1193289702	1
1193299702	1
1193309702	1
1193319702	1
1193329702	1
1193339702	1
1193349702	1
1193359706	1
1193369702	1
1193379702	1
1193389702	1
1193399702	1
1193409702	1
1193419702	1
1193429702	1
1193439702	1
1193449702	1
1193459714	1
1193469702	1
1193479702	1
1193489702	1
1193499702	1
1193509702	1
1193519702	1
1193529702	1
1193539702	1
1193549702	1
1193559710	1
1193569702	1
1193579702	1
1193589702	1
1193599702	1
1193609702	1
1193619702	1
1193629702	1
1193639702	1
1193649702	1
1193659706	1
1193669702	1
1193679702	1
1193689702	1
1193699702	1
1193709702	1
1193719702	1
1193729702	1
1193739702	1
1193749702	1
1193759702	1
1193769706	1
1193779702	1
1193789702	1
1193799702	1
1193809702	1
1193819702	1
1193829702	1
1193839702	1
1193849702	1
1193859702	1
1193869706	1
1193879702	1
1193889702	1
1193899702	1
1193909702	1
1193919702	1
1193929702	1
1193939702	1
1193949702	1
1193959702	1
1193969706	1
1193979702	1
1193989702	1
1193999702	1
1194009702	1
1194019702	1
1194029702	1
1194039702	1
1194049702	1
1194059702	1
1194069706	1
1194079702	1
1194089702	1
1194099702	1
1194109702	1
1194119702	1
1194129702	1
1194139702	1
1194149702	1
1194159702	1
1194169702	1
1194179706	1
1194189702	1
1194199702	1
1194209702	1
1194219702	1
1194229702	1
1194239702	1
1194249702	1
1194259702	1
1194269702	1
1194279706	1
1194289702	1
1194299702	1
1194309702	1
1194319702	1
1194329702	1
1194339702	1
1194349702	1
1194359702	1
1194369702	1
1194379706	1
1194389702	1
1194399702	1
1194409702	1
1194419702	1
1194429702	1
1194439702	1
1194449702	1
1194459702	1
1194469702	1
1194479706	1
1194489702	1
1194499702	1
1194509702	1
1194519702	1
1194529702	1
1194539702	1
1194549702	1
1194559702	1
1194569702	1
1194579702	1
1194589706	1
1194599702	1
1194609702	1
1194619702	1
1194629702	1
1194639702	1
1194649702	1
1194659702	1
1194669702	1
1194679702	1
1194689706	1
1194699702	1
1194709702	1
1194719702	1
1194729702	1
1194739702	1
1194749702	1
1194759702	1
1194769702	1
1194780365	1
1194789706	1
1194799702	1
1194809702	1
1194819702	1
1194829702	1
1194839702	1
1194849702	1
1194859702	1
1194869702	1
1194879702	1
1194889706	1
1194899702	1
1194909702	1
1194919702	1
1194929702	1
1194939702	1
1194949702	1
1194959702	1
1194969702	1
1194979702	1
1194989702	1
1194999706	1
1195009702	1
1195019702	1
1195029702	1
1195039702	1
1195049702	1
1195059702	1
1195069702	1
1195079702	1
1195089702	1
1195099706	1
1195109702	1
1195119702	1
1195129702	1
1195139702	1
1195149702	1
1195159702	1
1195169702	1
1195179702	1
1195189981	1
1195199706	1
1195209702	1
1195219702	1
1195229702	1
1195239702	1
1195249702	1
1195259702	1
1195269702	1
1195279702	1
1195289702	1
1195299706	1
