Time	Value
304829962	1
304839962	1
304849962	1
304859962	1
304869962	1
304879962	1
304889962	1
304899962	1
304909966	1
304919962	1
304929962	1
304939962	1
304949962	1
304959962	1
304969962	1
304979962	1
304989962	1
304999962	1
305009966	1
305019962	1
305029962	1
305039962	1
305049962	1
305059962	1
305069962	1
305079962	1
305089962	1
305099962	1
305109962	1
305119966	1
305129962	1
305139962	1
305149962	1
305159962	1
305169962	1
305179962	1
305189962	1
305199962	1
305209962	1
305219966	1
305229962	1
305239962	1
305249962	1
305259962	1
305269962	1
305279962	1
305289962	1
305299962	1
305309962	1
305319966	1
305329962	1
305339962	1
305349962	1
305359962	1
305369962	1
305379962	1
305389962	1
305399962	1
305409962	1
305419966	1
305429962	1
305439962	1
305449962	1
305459962	1
305469962	1
305479962	1
305489962	1
305499962	1
305509962	1
305519962	1
305529966	1
305539962	1
305549962	1
305559962	1
305569962	1
305579962	1
305589962	1
305599962	1
305609962	1
305619962	1
305629966	1
305639962	1
305649962	1
305659962	1
305669962	1
305679962	1
305689962	1
305699962	1
305709962	1
305719962	1
305729966	1
305739962	1
305749962	1
305759962	1
305769962	1
305779962	1
305789962	1
305799962	1
305809962	1
305820746	1
305829966	1
305839962	1
305849962	1
305859962	1
305869962	1
305879962	1
305889962	1
305899962	1
305909962	1
305919962	1
305930483	1
305939962	1
305949962	1
305959962	1
305969962	1
305979962	1
305989962	1
305999962	1
306009962	1
306019962	1
306029962	1
306039974	1
306049962	1
306059962	1
306069962	1
306079962	1
306089962	1
306099962	1
306109962	1
306119962	1
306129966	1
306139966	1
306149962	1
306159962	1
306169962	1
306179962	1
306189962	1
306199962	1
306209962	1
306219962	1
306230358	1
306239966	1
306249962	1
306259962	1
306269962	1
306279962	1
306289962	1
306299962	1
306309962	1
306319962	1
306329962	1
306340118	1
306349962	1
306359962	1
306369962	1
306379962	1
306389962	1
306399962	1
306409962	1
306419962	1
306429962	1
306439962	1
306449966	1
306459962	1
306469962	1
306479962	1
306489962	1
306499962	1
306509962	1
306519962	1
306529962	1
306539962	1
306549966	1
306559962	1
306569962	1
306579962	1
306589962	1
306599962	1
306609962	1
306619962	1
306629962	1
306639963	1
306649966	1
306659962	1
306669962	1
306679962	1
306689962	1
306699962	1
306709962	1
306719962	1
306729962	1
306739962	1
306749966	1
306759962	1
306769962	1
306779962	1
306789962	1
306799962	1
306809962	1
306819962	1
306829962	1
306839962	1
306849962	1
306859966	1
306869962	1
306879962	1
306889962	1
306899962	1
306909962	1
306919962	1
306929962	1
306939962	1
306949962	1
306959966	1
306969962	1
306979962	1
306989962	1
306999962	1
307009962	1
307019962	1
307029962	1
307039962	1
307049962	1
307059966	1
307069962	1
307079962	1
307089962	1
307099962	1
307109962	1
307119962	1
307129962	1
307139962	1
307149962	1
307159966	1
307169962	1
307179962	1
307189962	1
307199962	1
307209962	1
307219962	1
307229962	1
307239962	1
307249962	1
307259962	1
307269966	1
307279962	1
307289962	1
307299962	1
307309962	1
307319962	1
307329962	1
307339962	1
307349962	1
307359962	1
307369966	1
307379962	1
307389962	1
307399962	1
307409962	1
307419962	1
307429962	1
307439962	1
307449962	1
307459962	1
307469966	1
307479962	1
307489962	1
307499962	1
307509962	1
307519962	1
307529962	1
307539962	1
307549962	1
307559962	1
307569966	1
307579962	1
307589962	1
307599962	1
307609962	1
307619962	1
307629962	1
307639962	1
307649962	1
307659962	1
307669962	1
307679966	1
307689962	1
307699962	1
307709962	1
307719962	1
307729962	1
307739962	1
307749962	1
307759962	1
307769962	1
307779966	1
307789962	1
307799962	1
307809962	1
307819962	1
307829962	1
307839962	1
307849962	1
307859962	1
307869962	1
307879966	1
307889962	1
307899962	1
307909962	1
307919962	1
307929962	1
307939962	1
307949962	1
307959962	1
307969962	1
307979966	1
307989962	1
307999962	1
308009962	1
308019962	1
308029962	1
308039962	1
308049962	1
308059962	1
308069962	1
308079962	1
308089966	1
308099962	1
308109962	1
308119962	1
308129962	1
308139962	1
308149962	1
308159962	1
308169962	1
308179962	1
308189966	1
308199962	1
308209962	1
308219962	1
308229962	1
308239962	1
308249962	1
308259962	1
308269962	1
308279962	1
308289966	1
308299962	1
308309962	1
308319962	1
308329962	1
308339962	1
308349962	1
308359962	1
308369962	1
308380762	1
308389966	1
308399962	1
308409962	1
308419962	1
308429962	1
308439962	1
308449962	1
308459962	1
308469962	1
308479962	1
308490472	1
308499962	1
308509962	1
308519962	1
308529962	1
308539962	1
308549962	1
308559962	1
308569962	1
308579962	1
308589962	1
308599966	1
308609962	1
308619962	1
308629962	1
308639962	1
308649962	1
308659962	1
308669962	1
308679962	1
308689962	1
308699966	1
308709962	1
308719962	1
308729962	1
308739962	1
308749962	1
308759962	1
308769962	1
308779962	1
308790354	1
308799966	1
308809962	1
308819962	1
308829962	1
308839962	1
308849962	1
308859962	1
308869962	1
308879962	1
308889962	1
308900092	1
308909962	1
308919962	1
308929962	1
308939962	1
308949962	1
308959962	1
308969962	1
308979962	1
308989962	1
308999962	1
309009966	1
309019962	1
309029962	1
309039962	1
309049962	1
309059962	1
309069962	1
309079962	1
309089962	1
309099962	1
309109966	1
309119962	1
309129962	1
309139962	1
309149962	1
309159962	1
309169962	1
309179962	1
309189962	1
309199962	1
309209966	1
309219962	1
309229962	1
309239962	1
309249962	1
309259962	1
309269962	1
309279962	1
309289962	1
309299962	1
309309966	1
309319962	1
309329962	1
309339962	1
309349962	1
309359962	1
309369962	1
309379962	1
309389962	1
309399962	1
309409962	1
309419966	1
309429962	1
309439962	1
309449962	1
309459962	1
309469962	1
309479962	1
309489962	1
309499962	1
309509962	1
309519966	1
309529962	1
309539962	1
309549962	1
309559962	1
309569962	1
309579962	1
309589962	1
309599962	1
309609962	1
309619966	1
309629962	1
309639962	1
309649962	1
309659962	1
309669962	1
309679962	1
309689962	1
309699962	1
309709962	1
309719966	1
309729962	1
309739962	1
309749962	1
309759962	1
309769962	1
309779962	1
309789962	1
309799962	1
309809962	1
309819962	1
309829966	1
309839962	1
309849962	1
309859962	1
309869962	1
309879962	1
309889962	1
309899962	1
309909962	1
309919962	1
309929966	1
309939962	1
309949962	1
309959962	1
309969962	1
309979962	1
309989962	1
309999962	1
310009962	1
310019962	1
310029966	1
310039962	1
310049962	1
310059962	1
310069962	1
310079962	1
310089962	1
310099962	1
310109962	1
310119962	1
310129966	1
310139962	1
310149962	1
310159962	1
310169962	1
310179962	1
310189962	1
310199962	1
310209962	1
310219962	1
310229962	1
310239966	1
310249962	1
310259962	1
310269962	1
310279962	1
310289962	1
310299962	1
310309962	1
310319962	1
310329962	1
310339966	1
310349962	1
310359962	1
310369962	1
310379962	1
310389962	1
310399962	1
310409962	1
310419962	1
310429962	1
310439966	1
310449962	1
310459962	1
310469962	1
310479962	1
310489962	1
310499962	1
310509962	1
310519962	1
310529962	1
310539966	1
310549962	1
310559962	1
310569962	1
310579962	1
310589962	1
310599962	1
310609962	1
310619962	1
310629962	1
310639962	1
310649966	1
310659962	1
310669962	1
310679962	1
310689962	1
310699962	1
310709962	1
310719962	1
310729962	1
310739962	1
310749966	1
310759962	1
310769962	1
310779962	1
310789962	1
310799962	1
310809962	1
310819962	1
310829962	1
310839962	1
310849966	1
310859962	1
310869962	1
310879962	1
310889962	1
310899962	1
310909962	1
310919962	1
310929962	1
310940754	1
310949966	1
310959962	1
310969962	1
310979962	1
310989962	1
310999962	1
311009962	1
311019962	1
311029962	1
311039962	1
311050469	1
311059962	1
311069962	1
311079962	1
311089962	1
311099962	1
311109962	1
311119962	1
311129962	1
311139962	1
311149962	1
311159966	1
311169962	1
311179962	1
311189962	1
311199962	1
311209962	1
311219962	1
311229962	1
311239962	1
311249962	1
311259966	1
311269962	1
311279962	1
311289962	1
311299962	1
311309962	1
311319962	1
311329962	1
311339962	1
311350352	1
311359966	1
311369962	1
311379962	1
311389962	1
311399962	1
311409962	1
311419962	1
311429962	1
311439962	1
311449962	1
311460072	1
311469962	1
311479962	1
311489962	1
311499962	1
311509962	1
311519962	1
311529962	1
311539962	1
311549962	1
311559962	1
311569966	1
311579962	1
311589962	1
311599962	1
311609962	1
311619962	1
311629962	1
311639962	1
311649962	1
311659962	1
311669966	1
311679962	1
311689962	1
311699962	1
311709962	1
311719962	1
311729962	1
311739962	1
311749962	1
311759956	1
311769966	1
311779962	1
311789962	1
311799962	1
311809962	1
311819962	1
311829962	1
311839962	1
