Time	Value
29527411	987
29537419	3750
29547411	797
29557411	905
29567411	843
29577411	802
29587411	814
29597411	891
29607411	834
29617411	797
29627411	4095
29637419	4095
29647411	804
29657411	802
29667411	885
29677411	831
29687411	795
29697411	929
29707411	795
29717411	805
29727780	3414
29737419	4095
29747411	835
29757411	783
29767411	910
29777411	843
29787411	803
29797411	813
29807411	891
29817411	831
29827411	796
29837419	4095
29847411	828
29857411	814
29867411	791
29877411	890
29887411	834
29897411	797
29907411	907
29917411	845
29927411	802
29938277	4095
29947411	891
29957411	786
29967411	797
29977411	909
29987411	845
29997411	801
30007411	798
30017411	891
30027411	822
30037411	4095
30047419	4095
30057411	847
30067411	807
30077411	814
30087411	893
30097411	834
30107411	784
30117411	915
30127411	847
30137434	4095
30147419	3707
30157411	894
30167411	832
30177411	791
30187411	912
30197411	846
30207411	813
30217411	811
30227411	890
30237411	831
30247419	3549
30257411	906
30267411	843
30277411	802
30287411	810
30297411	894
30307411	839
30317411	804
30327411	909
30337411	846
30347882	765
30357411	809
30367411	891
30377411	833
30387411	796
30397411	912
30407411	845
30417411	804
30427411	805
30437411	892
30447411	4095
30457419	3563
30467411	912
30477411	841
30487411	804
30497411	814
30507411	889
30517411	844
30527411	796
30537411	912
30547411	4095
30557419	3477
30567411	812
30577411	887
30587411	834
30597411	794
30607411	912
30617411	843
30627411	801
30637411	809
30647411	890
30657419	3603
30667411	779
30677411	910
30687411	845
30697411	797
30707411	813
30717411	887
30727411	833
30737411	797
30747411	907
30757461	3551
30767411	801
30777411	809
30787411	891
30797411	832
30807411	795
30817411	915
30827411	844
30837411	806
30847411	806
30857411	4095
30867419	3722
30877411	793
30887411	912
30897411	846
30907411	806
30917411	806
30927411	889
30937411	833
30947411	793
30957411	4095
30967419	3939
30977411	801
30987411	807
30997411	887
31007411	848
31017411	799
31027411	912
31037411	844
31047411	802
31057411	800
31067419	3906
31077411	832
31087411	795
31097411	914
31107411	844
31117411	789
31127411	807
31137411	891
31147411	834
31157411	786
31167419	4095
31177411	845
31187411	805
31197411	813
31207411	889
31217411	844
31227411	791
31237411	913
31247411	817
31257411	807
31267411	4095
31277419	4095
31287411	833
31297411	790
31307411	912
31317411	844
31327411	805
31337411	811
31347411	891
31357411	832
31367411	4095
31377419	4095
31387411	843
31397411	800
31407411	805
31417411	898
31427411	832
31437411	795
31447411	912
31457411	847
31467411	815
31477419	3664
31487411	896
31497411	835
31507411	795
31517411	911
31527411	845
31537411	800
31547411	806
31557411	887
31567411	835
31577419	3471
31587411	912
31597411	845
31607411	810
31617411	806
31627411	887
31637411	834
31647411	795
31657411	914
31667411	848
31677411	4095
31687419	3753
31697411	893
31707411	825
31717411	785
31727411	931
31737411	848
31747411	803
31757411	805
31767411	895
31777411	4095
31787419	3536
31797411	912
31807411	845
31817411	787
31827411	805
31837411	890
31847411	833
31857411	792
31867411	913
31878191	773
31887419	3507
31897411	805
31907411	889
31917411	833
31927411	784
31937411	912
31947411	848
31957411	801
31967411	807
31977411	884
31987419	3582
31997411	797
32007411	926
32017411	841
32027411	805
32037411	811
32047411	892
32057411	837
32067411	790
32077411	919
32087411	870
32097419	3506
32107411	807
32117411	896
32127411	836
32137411	794
32147411	912
32157411	847
32167411	803
32177411	803
32187411	4095
32197419	3664
32207411	797
32217411	917
32227411	848
32237411	803
32247411	800
32257411	894
32267411	832
32277411	785
32287826	3543
32297419	4077
32307411	803
32317411	803
32327411	891
32337411	837
32347411	787
32357411	909
32367411	844
32377411	797
32387411	798
32397419	3905
32407411	842
32417411	793
32427411	914
32437411	848
32447411	804
32457411	802
32467411	886
32477411	832
32487411	795
32498265	4095
32507411	838
32517411	800
32527411	801
32537411	893
32547411	831
32557411	803
32567411	912
32577411	835
32587411	804
32597411	4095
32607419	4049
32617411	847
32627411	794
32637411	912
32647411	847
32657411	805
32667411	802
32677411	896
32687411	834
32697408	4095
32707419	4095
32717411	1106
32727411	800
32737411	801
32747411	891
32757411	836
32767411	795
32777411	914
32787411	851
32797411	807
32807419	3662
32817411	891
32827411	833
32837411	794
32847411	913
32857411	845
32867411	816
32877411	795
