Time	Value
25641763	734
25651441	679
25661441	743
25671441	793
25681441	715
25691441	662
25701441	699
25711441	738
25721441	793
25731441	784
25741441	767
25751449	710
25761441	753
25771441	817
25781441	767
25791441	687
25801441	678
25811441	707
25821441	774
25831441	743
25841441	704
25851449	609
25861441	752
25871441	830
25881441	800
25891441	768
25901441	713
25911441	753
25921441	803
25931441	784
25941441	733
25951449	631
25961441	736
25971441	768
25981441	693
25991441	674
26001441	715
26011441	753
26021441	816
26031441	781
26041441	741
26051449	618
26061441	784
26071441	794
26081441	737
26091441	658
26101441	699
26111441	740
26121441	757
26131441	720
26141441	715
26151441	4095
26161449	688
26171441	816
26181441	787
26191441	720
26201441	723
26211441	781
26221441	787
26231441	784
26241441	678
26251441	719
26261449	625
26271441	729
26281441	669
26291441	693
26301441	710
26311441	803
26321441	816
26331441	771
26341441	701
26351441	736
26361449	678
26371441	778
26381441	706
26391441	676
26401441	717
26411441	777
26421441	746
26431441	704
26441441	730
26451441	781
26461449	713
26471441	795
26481441	782
26491441	710
26501441	743
26511441	814
26521441	787
26531441	746
26541441	688
26551441	735
26561441	800
26571449	657
26581441	663
26591441	702
26601441	743
26611441	787
26621441	782
26631441	779
26641441	718
26651441	761
26661441	841
26671449	673
26681441	688
26691441	688
26701441	720
26711441	770
26721441	727
26731441	672
26741441	747
26751441	804
26761441	828
26771449	700
26781441	765
26791441	714
26801441	752
26811441	813
26821441	786
26831441	733
26841441	689
26851441	721
26861441	781
26871449	655
26881441	666
26891441	714
26901441	758
26911441	798
26921441	788
26931441	752
26941441	718
26951441	763
26961441	803
26971441	772
26981449	656
26991441	689
27001441	736
27011441	757
27021441	725
27031441	711
27041441	751
27051441	810
27061441	821
27071441	816
27081449	669
27091441	719
27101441	761
27111441	806
27121441	777
27131441	714
27141441	701
27151441	736
27161441	762
27172142	708
27181449	610
27191441	717
27201441	763
27211441	785
27221441	779
27231441	729
27241441	729
27251441	783
27261441	797
27271441	734
27281449	654
27291441	695
27301441	752
27311441	752
27321441	718
27331441	714
27341441	759
27351441	809
27361441	818
27371441	793
27381441	735
27391449	611
27401441	770
27411441	801
27421441	773
27431441	687
27441441	709
27451441	727
27461441	752
27471441	673
27481441	683
27491449	609
27501441	761
27511441	787
27521441	762
27531441	713
27541441	732
27551441	810
27561441	784
27571441	709
27581698	678
27591449	607
27601441	737
27611441	765
27621441	723
27631441	718
27641441	757
27651441	815
27661441	819
27671441	787
27681441	722
27691449	617
27701441	775
27711441	797
27721441	767
27731441	715
27741441	714
27751441	749
27761441	739
27771441	670
27781441	690
27792184	711
27801441	769
27811441	784
27821441	774
27831441	701
27841441	741
27851441	791
27861441	758
27871441	709
27881441	658
27891441	704
27901449	624
27911441	766
27921441	704
27931441	745
27941441	784
27951441	816
27961441	816
27971441	781
27981441	705
27991441	742
28001449	662
28011441	793
28021441	755
28031441	682
28041441	749
28051441	771
28061441	686
28071441	679
28081441	703
28091441	738
28101449	670
28111441	782
28121441	755
28131441	710
28141441	756
28151441	832
28161441	800
28171441	662
28181441	688
28191441	743
28201779	641
28211441	677
28221441	721
28231441	743
28241441	791
28251441	823
28261441	812
28271441	753
28281441	715
28291441	770
28301441	814
28311449	671
28321441	729
28331441	688
28341441	720
28351441	755
28361441	696
28371441	678
28381441	711
28391441	771
28401441	799
28411449	666
28421441	743
28431441	721
28441441	783
28451441	787
28461441	737
28471441	658
28481441	697
28491441	731
28501441	762
28511449	656
28521441	712
28531441	754
28541441	803
28551441	817
28561441	785
28571441	742
28581441	711
28591441	777
28601441	807
28611449	674
28621441	713
28631441	687
28641441	735
28651441	784
28661441	675
28671441	649
28681441	732
28691441	750
28701441	794
28711441	781
28721449	659
28731441	714
28741441	770
28751441	798
28761441	768
28771441	674
28781441	710
28791441	731
28801441	765
28811441	729
28821449	653
28831441	720
28841441	774
28851441	827
28861441	798
28871441	762
28881441	721
28891441	714
28901441	823
28911441	787
28921449	670
28931441	677
28941441	703
28951441	737
28961441	731
28971441	665
28981441	683
28991441	742
29001441	752
29011441	773
29021449	662
29031441	737
29041441	720
29051441	778
29061441	802
29071441	751
29081441	665
29091441	683
29101441	720
29111441	769
29121441	4095
29131449	656
29141441	734
29151441	785
29161441	839
29171441	805
29181441	778
29191441	705
29201441	744
29211441	794
29221441	807
29231449	667
29241441	670
29251441	739
29261441	736
29271441	742
29281441	668
29291441	688
29301441	729
29311441	768
29321441	786
29331449	667
29341441	730
29351441	720
29361441	801
29371441	784
29381441	752
29391441	674
29401441	687
29411441	723
29421441	769
29431449	656
29441441	699
29451441	730
29461441	778
29471441	832
29481441	809
29491441	767
29501441	709
29511441	752
29521441	799
29531441	807
29541449	656
29551441	672
29561441	719
29571441	734
29581441	749
29591441	672
29601441	689
29611441	707
29621441	756
29631441	806
29641449	658
29651441	748
29661441	722
29671441	771
29681441	811
29691441	755
29701441	675
29711441	671
29721441	752
29732110	639
29741449	651
29751441	698
29761441	734
29771441	777
29781441	832
29791441	815
29801441	781
29811441	693
29821441	735
29831441	802
29841449	686
29851441	765
29861441	682
29871441	706
29881441	738
29891441	752
29901441	675
29911441	682
29921441	717
29931441	761
29941441	786
29951449	656
29961441	739
29971441	706
29981441	774
29991441	804
30001441	752
30011441	665
30021441	691
30031441	721
30041441	787
30051449	656
30061441	704
30071441	731
30081441	779
30091441	832
30101441	814
30111441	776
30121441	703
30131441	739
30141755	662
30151449	679
30161441	765
30171441	675
30181441	710
30191441	739
30201441	752
30211441	682
30221441	687
30231441	718
30241441	757
30251449	695
30261441	779
30271441	743
30281441	720
30291441	769
30301441	805
30311441	766
30321441	680
30331441	683
30341441	717
30352192	646
30361441	737
30371441	700
30381441	727
30391441	772
30401441	832
30411441	811
30421441	781
30431441	699
30441441	734
30451441	808
30461449	677
30471441	765
30481441	675
30491441	709
30501441	739
30511441	759
30521441	673
30531441	688
30541441	718
30551441	752
30561449	685
30571441	778
30581441	741
30591441	721
30601441	769
30611441	806
30621441	759
30631441	677
30641441	682
30651441	720
30661449	630
30671441	738
30681441	701
30691441	726
30701441	774
30711441	830
30721441	813
30731441	780
30741441	701
30751441	734
30761783	657
30771441	787
30781441	763
30791441	676
30801441	709
30811441	739
30821441	755
30831441	675
30841441	685
30851441	717
30861441	751
30871449	688
30881441	784
30891441	752
30901441	711
30911441	762
30921441	813
30931441	764
30941441	689
30951441	673
30961441	705
30971449	618
30981441	752
30991441	709
31001441	718
31011441	769
31021441	805
31031441	817
31041441	795
31051441	746
31061441	711
31071449	634
31081441	801
31091441	783
31101441	746
31111441	685
31121441	722
31131441	737
31141441	738
31151441	668
31161441	685
31171455	594
31181441	757
31191441	793
31201441	783
31211441	741
31221441	705
31231441	758
31241441	815
31251441	772
31261441	695
31271441	665
31281449	604
31291441	778
31301441	752
31311441	720
31321441	717
31331441	757
31341441	810
31351441	817
31361441	803
31371441	752
31381449	606
31391441	761
31401441	802
31411441	782
31421441	731
31431441	688
31441441	727
31451441	784
31461441	713
31471441	689
31481449	607
31491441	727
31501441	769
31511441	786
31521441	779
31531441	720
31541441	726
31551441	772
31561441	803
31571441	749
31581449	657
31591441	683
31601441	720
31611441	779
31621441	743
31631441	704
31641441	725
31651441	775
31661441	823
31671441	813
31681441	783
31691449	675
31701441	726
31711441	801
31721441	794
31731441	770
31741441	689
31751441	704
31761441	736
31771441	764
31781441	693
31791449	609
31801441	709
31811441	747
31821441	785
31831441	784
31841441	757
31851441	710
31861441	764
31871441	819
31881441	771
31891449	672
31901441	672
31911441	706
31921441	783
31931441	752
31941441	714
31951441	719
31961441	752
31971441	802
31981441	822
31991449	688
32001441	749
32011441	716
32021441	706
32031441	801
32041441	781
32051441	738
32061441	686
32071441	731
32081441	767
32091441	4095
32101449	654
32111441	687
32121441	721
32131441	765
32141441	790
32151441	782
32161441	751
32171441	724
32181441	770
32191441	832
32201449	668
32211441	683
32221441	681
32231441	714
32241441	774
32251441	740
32261441	706
32271441	725
32281441	768
32292096	686
32301449	713
32311441	784
32321441	715
32331441	725
32341441	772
32351441	798
32361441	770
32371441	701
32381441	700
32391441	737
32401449	625
32411441	686
32421441	675
32431441	706
32441441	748
32451441	799
32461441	778
32471458	4095
