Time	Value
32816257	679
32826257	683
32836257	672
32846257	639
32856257	706
32866265	750
32876257	639
32886257	627
32896257	678
32906257	679
32916257	633
32926257	625
32936257	671
32946257	681
32956257	640
32966265	682
32976257	667
32986257	673
32996257	633
33006257	633
33016257	676
33026257	647
33036257	624
33046257	639
33056959	3021
33066265	687
33076257	624
33086257	672
33096257	701
33106257	629
33116257	684
33126257	675
33136257	673
33146257	626
33156257	661
33166265	753
33176257	647
33186257	624
33196257	676
33206257	682
33216257	634
33226257	663
33236257	686
33246257	672
33256257	630
33266257	698
33276265	749
33286257	623
33296257	636
33306257	678
33316257	679
33326257	637
33336257	625
33346257	673
33356257	670
33366257	640
33376265	678
33386257	666
33396257	679
33406257	625
33416257	629
33426257	676
33436257	669
33446257	631
33456257	629
33466571	758
33476265	688
33486257	624
33496257	663
33506257	685
33516257	631
33526257	663
33536257	677
33546257	679
33556257	627
33566257	658
33576265	752
33586257	662
33596257	620
33606257	677
33616257	678
33626257	633
33636257	656
33646257	677
33656257	663
33666257	629
33677041	688
33686257	669
33696257	640
33706257	624
33716257	674
33726257	675
33736257	629
33746257	626
33756257	674
33766257	671
33776257	639
33786265	681
33796257	664
33806257	681
33816257	626
33826257	629
33836257	677
33846257	651
33856257	624
33866257	640
33876257	684
33886265	688
33896257	621
33906257	671
33916257	688
33926257	629
33936257	688
33946257	675
33956257	674
33966257	624
33976257	657
33986265	755
33996257	656
34006257	624
34016257	678
34026257	682
34036257	626
34046257	678
34056257	680
34066257	672
34076257	630
34086649	861
34096257	694
34106257	639
34116257	624
34126257	674
34136257	677
34146257	635
34156257	622
34166257	678
34176257	673
34186257	637
34196265	686
34206257	661
34216257	669
34226257	625
34236257	641
34246257	672
34256257	640
34266257	624
34276257	642
34286257	688
34296265	678
34306257	624
34316257	671
34326257	689
34336257	624
34346257	683
34356257	675
34366257	675
34376257	627
34386257	664
34396265	752
34406257	644
34416257	624
34426257	675
34436257	678
34446257	630
34456257	669
34466257	678
34476257	674
34486257	630
34496265	774
34506257	649
34516257	641
34526257	624
34536257	674
34546257	671
34556257	633
34566257	624
34576257	677
34586257	675
34596257	631
34606265	674
34616257	665
34626257	671
34636257	627
34646257	631
34656257	675
34666257	651
34676257	626
34686257	637
34696257	685
34706265	662
34716257	624
34726257	671
34736257	688
34746257	628
34756257	685
34766257	677
34776257	685
34786257	624
34796257	641
34806265	751
34816257	650
34826257	625
34836257	671
34846257	678
34856257	607
34866257	657
34876257	681
34886257	671
34896257	634
34906265	774
34916257	667
34926257	624
34936257	626
34946257	681
34956257	681
34966257	635
34976257	625
34986257	686
34996257	671
35006257	640
35016265	673
35026257	669
35036257	681
35046257	624
35056257	633
35066257	674
35076257	670
35086257	625
35096257	638
35106257	688
35116265	688
35126257	624
35136257	684
35146257	682
35156257	634
35166257	669
35176257	673
35186257	676
35196257	631
35206257	656
35216265	749
35226257	654
35236257	624
35246257	676
35256257	679
35266257	634
35276257	665
35286257	683
35296257	682
35306257	623
35316265	783
35326257	667
35336257	617
35346257	613
35356257	684
35366257	679
35376257	633
35386257	624
35396257	683
35406257	677
35416257	638
35426265	676
35436257	667
35446257	660
35456257	626
35466257	642
35476257	675
35486257	640
35496257	624
35506257	637
35516257	687
35526265	682
35536257	624
35546257	674
35556257	688
35566257	626
35576257	683
35586257	679
35596257	640
35606257	626
35616983	4061
35626265	764
35636257	640
35646257	667
35656257	669
35666257	636
35676257	626
35686257	688
35696257	683
35706257	639
35716257	626
35726265	767
35736257	674
35746257	644
35756257	624
35766257	669
35776257	673
35786257	625
35796257	619
35806257	672
35816257	641
35826257	626
35836265	739
35846257	670
35856257	634
35866257	629
35876257	670
35886257	695
35896257	628
35906257	683
35916257	678
35926257	647
35936265	732
35946257	688
35956257	671
35966257	637
35976257	688
35986257	669
35996257	625
36006257	624
36016257	682
36026574	767
36036265	688
36046257	625
36056257	679
36066257	670
36076257	630
36086257	626
36096257	653
36106257	659
36116257	624
36126257	647
36136265	784
36146257	639
36156257	624
36166257	649
36176257	669
36186257	633
36196257	646
36206257	666
36216257	695
36226257	625
36237067	643
36246257	697
36256257	669
36266257	631
36276257	679
36286257	673
36296257	631
36306257	689
36316257	667
36326257	640
36336257	635
36346265	751
36356257	688
36366257	637
36376257	624
36386257	679
36396257	679
36406257	629
36416257	626
36426257	663
36436257	656
36446265	685
36456257	663
36466257	679
36476257	630
36486257	625
36496257	666
36506257	671
36516257	628
36526257	647
36536257	665
36546265	721
36556257	624
36566257	677
36576257	677
36586257	633
36596257	634
36606257	687
36616257	672
36626257	629
36636257	688
36646637	762
36656257	646
36666257	625
36676257	673
36686257	679
36696257	637
36706257	623
36716257	678
36726257	674
36736257	626
36746257	640
36756265	739
36766257	649
36776257	624
36786257	663
36796257	677
36806257	632
36816257	625
36826257	660
36836257	673
36846257	641
36856265	731
36866257	670
36876257	679
36886257	624
36896257	675
36906257	675
36916257	637
36926257	629
36936257	685
36946257	666
36956265	666
36966257	689
36976257	669
36986257	627
36996257	625
37006257	676
37016257	679
37026257	635
37036257	627
37046257	677
37056273	729
37066257	630
37076257	628
37086257	667
37096257	685
37106257	624
37116257	647
37126257	673
37136257	640
37146257	624
37156257	656
37166265	756
37176257	635
37186257	624
37196257	672
37206257	694
37216257	625
37226257	686
37236257	676
37246257	647
37256257	635
37266265	763
37276257	669
37286257	637
37296257	651
37306257	673
37316257	679
37326257	628
37336257	688
37346257	676
37356257	631
37366265	679
37376257	688
37386257	670
37396257	635
37406257	625
37416257	671
37426257	687
37436257	630
37446257	627
37456257	673
37466265	709
37476257	624
37486257	630
37496257	660
37506257	638
37516257	624
37526257	674
37536257	683
37546257	629
37556257	685
37566257	697
37576265	704
37586257	627
37596257	671
37606257	663
37616257	643
37626257	624
37636257	675
37646257	668
37656257	633
37666257	705
37676265	768
37686257	641
37696257	629
37706257	689
37716257	672
37726257	640
37736257	624
37746257	670
37756257	687
37766257	628
37776265	703
37786257	678
37796257	677
37806257	624
37816257	630
37826257	661
37836257	640
37846257	633
37856257	675
37866257	682
37876265	662
37886257	643
37896257	673
37906257	674
37916257	627
37926257	656
37936257	669
37946257	646
37956257	624
37966257	676
37976257	702
37986265	683
37996257	647
38006257	679
38016257	673
38026257	631
38036257	688
38046257	671
38056257	642
38066257	623
38076257	693
38086265	773
38096257	637
38106257	618
38116257	677
38126257	672
38136257	631
38146257	626
38156257	651
38166257	693
38177021	3091
38186265	733
38196257	675
38206257	688
38216257	628
38226257	633
38236257	667
38246257	635
38256257	623
38266257	670
38276257	687
38286265	673
38296257	683
38306257	676
38316257	679
38326257	627
38336257	661
38346257	667
38356257	643
38366257	624
38376257	673
38386257	690
38396265	679
38406257	671
38416257	678
38426257	675
38436257	627
38446257	688
38456257	670
38466257	639
38476257	621
38486257	688
38496265	753
38506257	623
38516257	639
38526257	674
38536257	678
38546257	629
38556257	629
38566257	673
38576257	641
38586571	709
38596265	751
38606257	684
38616257	627
38626257	624
38636257	670
38646257	670
38656257	631
38666257	643
38676257	665
38686257	667
38696265	721
38706257	682
38716257	677
38726257	630
38736257	644
38746257	682
38756257	670
38766257	629
